year,pick,player_name,profile_url
2020,3,LaMelo Ball,https://www.basketball-reference.com/players/b/ballla01.html
2020,4,Patrick Williams,https://www.basketball-reference.com/players/w/willipa01.html
2020,5,Isaac Okoro,https://www.basketball-reference.com/players/o/okorois01.html
2020,6,Onyeka Okongwu,https://www.basketball-reference.com/players/o/okongon01.html
2020,7,Killian Hayes,https://www.basketball-reference.com/players/h/hayeski01.html
2020,8,Obi Toppin,https://www.basketball-reference.com/players/t/toppiob01.html
2020,9,Deni Avdija,https://www.basketball-reference.com/players/a/avdijde01.html
2020,10,Jalen Smith,https://www.basketball-reference.com/players/s/smithja04.html
2020,11,Devin Vassell,https://www.basketball-reference.com/players/v/vassede01.html
2020,12,Tyrese Haliburton,https://www.basketball-reference.com/players/h/halibty01.html
2020,13,Kira Lewis Jr.,https://www.basketball-reference.com/players/l/lewiski01.html
2020,14,Aaron Nesmith,https://www.basketball-reference.com/players/n/nesmiaa01.html
2020,15,Cole Anthony,https://www.basketball-reference.com/players/a/anthoco01.html
2020,16,Isaiah Stewart,https://www.basketball-reference.com/players/s/stewais01.html
2020,17,Aleksej Pokusevski,https://www.basketball-reference.com/players/p/pokusal01.html
2020,18,Josh Green,https://www.basketball-reference.com/players/g/greenjo02.html
2020,19,Saddiq Bey,https://www.basketball-reference.com/players/b/beysa01.html
2020,20,Precious Achiuwa,https://www.basketball-reference.com/players/a/achiupr01.html
2020,21,Tyrese Maxey,https://www.basketball-reference.com/players/m/maxeyty01.html
2020,22,Zeke Nnaji,https://www.basketball-reference.com/players/n/nnajize01.html
2020,23,Leandro Bolmaro,https://www.basketball-reference.com/players/b/bolmale01.html
2020,24,R.J. Hampton,https://www.basketball-reference.com/players/h/hamptrj01.html
2020,25,Immanuel Quickley,https://www.basketball-reference.com/players/q/quickim01.html
2020,26,Payton Pritchard,https://www.basketball-reference.com/players/p/pritcpa01.html
2020,27,Udoka Azubuike,https://www.basketball-reference.com/players/a/azubuud01.html
2020,28,Jaden McDaniels,https://www.basketball-reference.com/players/m/mcdanja02.html
2020,29,Malachi Flynn,https://www.basketball-reference.com/players/f/flynnma01.html
2020,30,Desmond Bane,https://www.basketball-reference.com/players/b/banede01.html
2020,31,Tyrell Terry,https://www.basketball-reference.com/players/t/terryty01.html
2020,32,Vernon Carey Jr.,https://www.basketball-reference.com/players/c/careyve01.html
2020,33,Daniel Oturu,https://www.basketball-reference.com/players/o/oturuda01.html
2020,34,Théo Maledon,https://www.basketball-reference.com/players/m/maledth01.html
2020,35,Xavier Tillman Sr.,https://www.basketball-reference.com/players/t/tillmxa01.html
2020,36,Tyler Bey,https://www.basketball-reference.com/players/b/beyty01.html
2020,37,Vit Krejci,https://www.basketball-reference.com/players/k/krejcvi01.html
2020,38,Saben Lee,https://www.basketball-reference.com/players/l/leesa01.html
2020,39,Elijah Hughes,https://www.basketball-reference.com/players/h/hugheel01.html
2020,40,Robert Woodard II,https://www.basketball-reference.com/players/w/woodaro01.html
2020,41,Tre Jones,https://www.basketball-reference.com/players/j/jonestr01.html
2020,42,Nick Richards,https://www.basketball-reference.com/players/r/richani01.html
2020,43,Jahmi'us Ramsey,https://www.basketball-reference.com/players/r/ramseja01.html
2020,44,Marko Simonovic,https://www.basketball-reference.com/players/s/simonma01.html
2020,45,Jordan Nwora,https://www.basketball-reference.com/players/n/nworajo01.html
2020,46,CJ Elleby,https://www.basketball-reference.com/players/e/ellebcj01.html
2020,47,Yam Madar,https://www.basketball-reference.com/players/m/madarya01.html
2020,48,Nico Mannion,https://www.basketball-reference.com/players/m/mannini01.html
2020,49,Isaiah Joe,https://www.basketball-reference.com/players/j/joeis01.html
2020,50,Skylar Mays,https://www.basketball-reference.com/players/m/mayssk01.html
2020,51,Justinian Jessup,https://www.basketball-reference.com/players/j/jessuju01.html
2020,52,KJ Martin,https://www.basketball-reference.com/players/m/martike04.html
2020,53,Cassius Winston,https://www.basketball-reference.com/players/w/winstca01.html
2020,54,Cassius Stanley,https://www.basketball-reference.com/players/s/stanlca01.html
2020,55,Jay Scrubb,https://www.basketball-reference.com/players/s/scrubja01.html
2020,56,Grant Riller,https://www.basketball-reference.com/players/r/rillegr01.html
2020,57,Reggie Perry,https://www.basketball-reference.com/players/p/perryre01.html
2020,58,Paul Reed,https://www.basketball-reference.com/players/r/reedpa01.html
2020,59,Jalen Harris,https://www.basketball-reference.com/players/h/harrija01.html
2020,60,Sam Merrill,https://www.basketball-reference.com/players/m/merrisa01.html
2021,1,Cade Cunningham,https://www.basketball-reference.com/players/c/cunnica01.html
2021,2,Jalen Green,https://www.basketball-reference.com/players/g/greenja05.html
2021,3,Evan Mobley,https://www.basketball-reference.com/players/m/mobleev01.html
2021,4,Scottie Barnes,https://www.basketball-reference.com/players/b/barnesc01.html
2021,5,Jalen Suggs,https://www.basketball-reference.com/players/s/suggsja01.html
2021,6,Josh Giddey,https://www.basketball-reference.com/players/g/giddejo01.html
2021,7,Jonathan Kuminga,https://www.basketball-reference.com/players/k/kuminjo01.html
2021,8,Franz Wagner,https://www.basketball-reference.com/players/w/wagnefr01.html
2021,9,Davion Mitchell,https://www.basketball-reference.com/players/m/mitchda01.html
2021,10,Ziaire Williams,https://www.basketball-reference.com/players/w/willizi02.html
2021,11,James Bouknight,https://www.basketball-reference.com/players/b/bouknja01.html
2021,12,Joshua Primo,https://www.basketball-reference.com/players/p/primojo01.html
2021,13,Chris Duarte,https://www.basketball-reference.com/players/d/duartch01.html
2021,14,Moses Moody,https://www.basketball-reference.com/players/m/moodymo01.html
2021,15,Corey Kispert,https://www.basketball-reference.com/players/k/kispeco01.html
2021,16,Alperen Şengün,https://www.basketball-reference.com/players/s/sengual01.html
2021,17,Trey Murphy III,https://www.basketball-reference.com/players/m/murphtr02.html
2021,18,Tre Mann,https://www.basketball-reference.com/players/m/manntr01.html
2021,19,Kai Jones,https://www.basketball-reference.com/players/j/joneska01.html
2021,20,Jalen Johnson,https://www.basketball-reference.com/players/j/johnsja05.html
2021,21,Keon Johnson,https://www.basketball-reference.com/players/j/johnske07.html
2021,22,Isaiah Jackson,https://www.basketball-reference.com/players/j/jacksis01.html
2021,23,Usman Garuba,https://www.basketball-reference.com/players/g/garubus01.html
2021,24,Josh Christopher,https://www.basketball-reference.com/players/c/chrisjo01.html
2021,25,Quentin Grimes,https://www.basketball-reference.com/players/g/grimequ01.html
2021,26,Bones Hyland,https://www.basketball-reference.com/players/h/hylanbo01.html
2021,27,Cam Thomas,https://www.basketball-reference.com/players/t/thomaca02.html
2021,28,Jaden Springer,https://www.basketball-reference.com/players/s/sprinja01.html
2021,29,Day'Ron Sharpe,https://www.basketball-reference.com/players/s/sharpda01.html
2021,30,Santi Aldama,https://www.basketball-reference.com/players/a/aldamsa01.html
2021,31,Isaiah Todd,https://www.basketball-reference.com/players/t/toddis01.html
2021,32,Jeremiah Robinson-Earl,https://www.basketball-reference.com/players/r/robinje02.html
2021,33,Jason Preston,https://www.basketball-reference.com/players/p/prestja01.html
2021,34,Rokas Jokubaitis,https://www.basketball-reference.com/players/j/jokubro01.html
2021,35,Herbert Jones,https://www.basketball-reference.com/players/j/joneshe01.html
2021,36,Miles McBride,https://www.basketball-reference.com/players/m/mcbrimi01.html
2021,37,JT Thor,https://www.basketball-reference.com/players/t/thorjt01.html
2021,38,Ayo Dosunmu,https://www.basketball-reference.com/players/d/dosunay01.html
2021,39,Neemias Queta,https://www.basketball-reference.com/players/q/quetane01.html
2021,40,Jared Butler,https://www.basketball-reference.com/players/b/butleja02.html
2021,41,Joe Wieskamp,https://www.basketball-reference.com/players/w/wieskjo01.html
2021,42,Isaiah Livers,https://www.basketball-reference.com/players/l/liveris01.html
2021,43,Greg Brown III,https://www.basketball-reference.com/players/b/browngr01.html
2021,44,Kessler Edwards,https://www.basketball-reference.com/players/e/edwarke02.html
2021,45,Juhann Begarin,https://www.basketball-reference.com/players/b/begarju01.html
2021,46,Dalano Banton,https://www.basketball-reference.com/players/b/bantoda01.html
2021,47,David Johnson,https://www.basketball-reference.com/players/j/johnsda08.html
2021,48,Sharife Cooper,https://www.basketball-reference.com/players/c/coopesh01.html
2021,49,Marcus Zegarowski,https://www.basketball-reference.com/players/z/zegarma01.html
2021,50,Filip Petrušev,https://www.basketball-reference.com/players/p/petrufi01.html
2021,51,Brandon Boston Jr.,https://www.basketball-reference.com/players/b/bostobr01.html
2021,52,Luka Garza,https://www.basketball-reference.com/players/g/garzalu01.html
2021,53,Charles Bassey,https://www.basketball-reference.com/players/b/bassech01.html
2021,54,Sandro Mamukelashvili,https://www.basketball-reference.com/players/m/mamuksa01.html
2021,55,Aaron Wiggins,https://www.basketball-reference.com/players/w/wiggiaa01.html
2021,56,Scottie Lewis,https://www.basketball-reference.com/players/l/lewissc01.html
2021,57,Balša Koprivica,https://www.basketball-reference.com/players/k/kopriba01.html
2021,58,Jericho Sims,https://www.basketball-reference.com/players/s/simsje01.html
2021,59,RaiQuan Gray,https://www.basketball-reference.com/players/g/grayra01.html
2021,60,Georgios Kalaitzakis,https://www.basketball-reference.com/players/k/kalaige01.html
2022,1,Paolo Banchero,https://www.basketball-reference.com/players/b/banchpa01.html
2022,2,Chet Holmgren,https://www.basketball-reference.com/players/h/holmgch01.html
2022,3,Jabari Smith Jr.,https://www.basketball-reference.com/players/s/smithja05.html
2022,4,Keegan Murray,https://www.basketball-reference.com/players/m/murrake02.html
2022,5,Jaden Ivey,https://www.basketball-reference.com/players/i/iveyja01.html
2022,6,Bennedict Mathurin,https://www.basketball-reference.com/players/m/mathube01.html
2022,7,Shaedon Sharpe,https://www.basketball-reference.com/players/s/sharpsh01.html
2022,8,Dyson Daniels,https://www.basketball-reference.com/players/d/daniedy01.html
2022,9,Jeremy Sochan,https://www.basketball-reference.com/players/s/sochaje01.html
2022,10,Johnny Davis,https://www.basketball-reference.com/players/d/davisjo06.html
2022,11,Ousmane Dieng,https://www.basketball-reference.com/players/d/diengou01.html
2022,12,Jalen Williams,https://www.basketball-reference.com/players/w/willija06.html
2022,13,Jalen Duren,https://www.basketball-reference.com/players/d/durenja01.html
2022,14,Ochai Agbaji,https://www.basketball-reference.com/players/a/agbajoc01.html
2022,15,Mark Williams,https://www.basketball-reference.com/players/w/willima07.html
2022,16,AJ Griffin,https://www.basketball-reference.com/players/g/griffaj01.html
2022,17,Tari Eason,https://www.basketball-reference.com/players/e/easonta01.html
2022,18,Dalen Terry,https://www.basketball-reference.com/players/t/terryda01.html
2022,19,Jake LaRavia,https://www.basketball-reference.com/players/l/laravja01.html
2022,20,Malaki Branham,https://www.basketball-reference.com/players/b/branhma01.html
2022,21,Christian Braun,https://www.basketball-reference.com/players/b/braunch01.html
2022,22,Walker Kessler,https://www.basketball-reference.com/players/k/kesslwa01.html
2022,23,David Roddy,https://www.basketball-reference.com/players/r/roddyda01.html
2022,24,MarJon Beauchamp,https://www.basketball-reference.com/players/b/beaucma01.html
2022,25,Blake Wesley,https://www.basketball-reference.com/players/w/weslebl01.html
2022,26,Wendell Moore Jr.,https://www.basketball-reference.com/players/m/moorewe01.html
2022,27,Nikola Jović,https://www.basketball-reference.com/players/j/jovicni01.html
2022,28,Patrick Baldwin Jr.,https://www.basketball-reference.com/players/b/baldwpa01.html
2022,29,TyTy Washington Jr.,https://www.basketball-reference.com/players/w/washity02.html
2022,30,Peyton Watson,https://www.basketball-reference.com/players/w/watsope01.html
2022,31,Andrew Nembhard,https://www.basketball-reference.com/players/n/nembhan01.html
2022,32,Caleb Houstan,https://www.basketball-reference.com/players/h/houstca01.html
2022,33,Christian Koloko,https://www.basketball-reference.com/players/k/kolokch01.html
2022,34,Jaylin Williams,https://www.basketball-reference.com/players/w/willija07.html
2022,35,Max Christie,https://www.basketball-reference.com/players/c/chrisma02.html
2022,36,Gabriele Procida,https://www.basketball-reference.com/players/p/prociga01.html
2022,37,Jaden Hardy,https://www.basketball-reference.com/players/h/hardyja02.html
2022,38,Kennedy Chandler,https://www.basketball-reference.com/players/c/chandke01.html
2022,39,Khalifa Diop,https://www.basketball-reference.com/players/d/diopkh01.html
2022,40,Bryce McGowens,https://www.basketball-reference.com/players/m/mcgowbr01.html
2022,41,E.J. Liddell,https://www.basketball-reference.com/players/l/liddeej01.html
2022,42,Trevor Keels,https://www.basketball-reference.com/players/k/keelstr01.html
2022,43,Moussa Diabaté,https://www.basketball-reference.com/players/d/diabamo01.html
2022,44,Ryan Rollins,https://www.basketball-reference.com/players/r/rolliry01.html
2022,45,Josh Minott,https://www.basketball-reference.com/players/m/minotjo01.html
2022,46,Ismael Kamagate,https://www.basketball-reference.com/players/k/kamagis01.html
2022,47,Vince Williams Jr.,https://www.basketball-reference.com/players/w/willivi01.html
2022,48,Kendall Brown,https://www.basketball-reference.com/players/b/brownke03.html
2022,49,Isaiah Mobley,https://www.basketball-reference.com/players/m/mobleis01.html
2022,50,Matteo Spagnolo,https://www.basketball-reference.com/players/s/spagnma01.html
2022,51,Tyrese Martin,https://www.basketball-reference.com/players/m/martity01.html
2022,52,Karlo Matković,https://www.basketball-reference.com/players/m/matkoka01.html
2022,53,JD Davison,https://www.basketball-reference.com/players/d/davisjd01.html
2022,54,Yannick Nzosa,https://www.basketball-reference.com/players/n/nzosaya01.html
2022,55,Gui Santos,https://www.basketball-reference.com/players/s/santogu01.html
2022,56,Luke Travers,https://www.basketball-reference.com/players/t/travelu01.html
2022,57,Jabari Walker,https://www.basketball-reference.com/players/w/walkeja01.html
2022,58,Hugo Besson,https://www.basketball-reference.com/players/b/bessohu01.html
2023,1,Victor Wembanyama,https://www.basketball-reference.com/players/w/wembavi01.html
2023,2,Brandon Miller,https://www.basketball-reference.com/players/m/millebr02.html
2023,3,Scoot Henderson,https://www.basketball-reference.com/players/h/hendesc01.html
2023,4,Amen Thompson,https://www.basketball-reference.com/players/t/thompam01.html
2023,5,Ausar Thompson,https://www.basketball-reference.com/players/t/thompau01.html
2023,6,Anthony Black,https://www.basketball-reference.com/players/b/blackan01.html
2023,7,Bilal Coulibaly,https://www.basketball-reference.com/players/c/coulibi01.html
2023,8,Jarace Walker,https://www.basketball-reference.com/players/w/walkeja02.html
2023,9,Taylor Hendricks,https://www.basketball-reference.com/players/h/hendrta01.html
2023,10,Cason Wallace,https://www.basketball-reference.com/players/w/wallaca01.html
2023,11,Jett Howard,https://www.basketball-reference.com/players/h/howarje01.html
2023,12,Dereck Lively II,https://www.basketball-reference.com/players/l/livelde01.html
2023,13,Gradey Dick,https://www.basketball-reference.com/players/d/dickgr01.html
2023,14,Jordan Hawkins,https://www.basketball-reference.com/players/h/hawkijo01.html
2023,15,Kobe Bufkin,https://www.basketball-reference.com/players/b/bufkiko01.html
2023,16,Keyonte George,https://www.basketball-reference.com/players/g/georgke01.html
2023,17,Jalen Hood-Schifino,https://www.basketball-reference.com/players/h/hoodsja01.html
2023,18,Jaime Jaquez Jr.,https://www.basketball-reference.com/players/j/jaqueja01.html
2023,19,Brandin Podziemski,https://www.basketball-reference.com/players/p/podzibr01.html
2023,20,Cam Whitmore,https://www.basketball-reference.com/players/w/whitmca01.html
2023,21,Noah Clowney,https://www.basketball-reference.com/players/c/clownno01.html
2023,22,Dariq Whitehead,https://www.basketball-reference.com/players/w/whiteda01.html
2023,23,Kris Murray,https://www.basketball-reference.com/players/m/murrakr01.html
2023,24,Olivier-Maxence Prosper,https://www.basketball-reference.com/players/p/prospol01.html
2023,25,Marcus Sasser,https://www.basketball-reference.com/players/s/sassema01.html
2023,26,Ben Sheppard,https://www.basketball-reference.com/players/s/sheppbe01.html
2023,27,Nick Smith Jr.,https://www.basketball-reference.com/players/s/smithni01.html
2023,28,Brice Sensabaugh,https://www.basketball-reference.com/players/s/sensabr01.html
2023,29,Julian Strawther,https://www.basketball-reference.com/players/s/strawju01.html
2023,30,Kobe Brown,https://www.basketball-reference.com/players/b/brownko01.html
2023,31,James Nnaji,https://www.basketball-reference.com/players/n/nnajija01.html
2023,32,Jalen Pickett,https://www.basketball-reference.com/players/p/pickeja02.html
2023,33,Leonard Miller,https://www.basketball-reference.com/players/m/millele01.html
2023,34,Colby Jones,https://www.basketball-reference.com/players/j/jonesco02.html
2023,35,Julian Phillips,https://www.basketball-reference.com/players/p/phillju01.html
2023,36,Andre Jackson Jr.,https://www.basketball-reference.com/players/j/jacksan01.html
2023,37,Hunter Tyson,https://www.basketball-reference.com/players/t/tysonhu01.html
2023,38,Jordan Walsh,https://www.basketball-reference.com/players/w/walshjo01.html
2023,39,Mouhamed Gueye,https://www.basketball-reference.com/players/g/gueyemo02.html
2023,40,Maxwell Lewis,https://www.basketball-reference.com/players/l/lewisma05.html
2023,41,Amari Bailey,https://www.basketball-reference.com/players/b/baileam01.html
2023,42,Tristan Vukcevic,https://www.basketball-reference.com/players/v/vukcetr01.html
2023,43,Rayan Rupert,https://www.basketball-reference.com/players/r/ruperra01.html
2023,44,Sidy Cissoko,https://www.basketball-reference.com/players/c/cissosi01.html
2023,45,GG Jackson II,https://www.basketball-reference.com/players/j/jacksgg01.html
2023,46,Seth Lundy,https://www.basketball-reference.com/players/l/lundyse01.html
2023,47,Mojave King,https://www.basketball-reference.com/players/k/kingmo01.html
2023,48,Jordan Miller,https://www.basketball-reference.com/players/m/millejo02.html
2023,49,Emoni Bates,https://www.basketball-reference.com/players/b/batesem01.html
2023,50,Keyontae Johnson,https://www.basketball-reference.com/players/j/johnske08.html
2023,51,Jalen Wilson,https://www.basketball-reference.com/players/w/wilsoja03.html
2023,52,Toumani Camara,https://www.basketball-reference.com/players/c/camarto01.html
2023,53,Jaylen Clark,https://www.basketball-reference.com/players/c/clarkja02.html
2023,54,Jalen Slawson,https://www.basketball-reference.com/players/s/slawsja01.html
2023,55,Isaiah Wong,https://www.basketball-reference.com/players/w/wongis01.html
2023,56,Tarik Biberovic,https://www.basketball-reference.com/players/b/biberta01.html
2023,57,Trayce Jackson-Davis,https://www.basketball-reference.com/players/j/jackstr02.html
2023,58,Chris Livingston,https://www.basketball-reference.com/players/l/livinch01.html
2024,1,Zaccharie Risacher,https://www.basketball-reference.com/players/r/risacza01.html
2024,2,Alex Sarr,https://www.basketball-reference.com/players/s/sarral01.html
2024,3,Reed Sheppard,https://www.basketball-reference.com/players/s/sheppre01.html
2024,4,Stephon Castle,https://www.basketball-reference.com/players/c/castlst01.html
2024,5,Ron Holland,https://www.basketball-reference.com/players/h/hollaro01.html
2024,6,Tidjane Salaün,https://www.basketball-reference.com/players/s/salauti01.html
2024,7,Donovan Clingan,https://www.basketball-reference.com/players/c/clingdo01.html
2024,8,Rob Dillingham,https://www.basketball-reference.com/players/d/dilliro01.html
2024,9,Zach Edey,https://www.basketball-reference.com/players/e/edeyza01.html
2024,10,Cody Williams,https://www.basketball-reference.com/players/w/willico04.html
2024,11,Matas Buzelis,https://www.basketball-reference.com/players/b/buzelma01.html
2024,12,Nikola Topić,https://www.basketball-reference.com/players/t/topicni01.html
2024,13,Devin Carter,https://www.basketball-reference.com/players/c/cartede02.html
2024,14,Bub Carrington,https://www.basketball-reference.com/players/c/carrica01.html
2024,15,Kel'el Ware,https://www.basketball-reference.com/players/w/wareke01.html
2024,16,Jared McCain,https://www.basketball-reference.com/players/m/mccaija01.html
2024,17,Dalton Knecht,https://www.basketball-reference.com/players/k/knechda01.html
2024,18,Tristan Da Silva,https://www.basketball-reference.com/players/d/dasiltr01.html
2024,19,Ja'Kobe Walter,https://www.basketball-reference.com/players/w/walteja01.html
2024,20,Jaylon Tyson,https://www.basketball-reference.com/players/t/tysonja01.html
2024,21,Yves Missi,https://www.basketball-reference.com/players/m/missiyv01.html
2024,22,DaRon Holmes,https://www.basketball-reference.com/players/h/holmeda01.html
2024,23,AJ Johnson,https://www.basketball-reference.com/players/j/johnsaj01.html
2024,24,Kyshawn George,https://www.basketball-reference.com/players/g/georgky01.html
2024,25,Pacome Dadiet,https://www.basketball-reference.com/players/d/dadiepa01.html
2024,26,Dillon Jones,https://www.basketball-reference.com/players/j/jonesdi01.html
2024,27,Terrence Shannon Jr.,https://www.basketball-reference.com/players/s/shannte01.html
2024,28,Ryan Dunn,https://www.basketball-reference.com/players/d/dunnry01.html
2024,29,Isaiah Collier,https://www.basketball-reference.com/players/c/colliis01.html
2024,30,Baylor Scheierman,https://www.basketball-reference.com/players/s/scheiba01.html
2024,31,Jonathan Mogbo,https://www.basketball-reference.com/players/m/mogbojo01.html
2024,32,Kyle Filipowski,https://www.basketball-reference.com/players/f/filipky01.html
2024,33,Tyler Smith,https://www.basketball-reference.com/players/s/smithty02.html
2024,34,Tyler Kolek,https://www.basketball-reference.com/players/k/kolekty01.html
2024,35,Johnny Furphy,https://www.basketball-reference.com/players/f/furphjo01.html
2024,36,Juan Nunez,https://www.basketball-reference.com/players/n/nunezju01.html
2024,37,Bobi Klintman,https://www.basketball-reference.com/players/k/klintbo01.html
2024,38,Ajay Mitchell,https://www.basketball-reference.com/players/m/mitchaj01.html
2024,39,Jaylen Wells,https://www.basketball-reference.com/players/w/wellsja01.html
2024,40,Oso Ighodaro,https://www.basketball-reference.com/players/i/ighodos01.html
2024,41,Adem Bona,https://www.basketball-reference.com/players/b/bonaad01.html
2024,42,KJ Simpson,https://www.basketball-reference.com/players/s/simpskj01.html
2024,43,Nikola Djurisic,https://www.basketball-reference.com/players/d/djurini01.html
2024,44,Pelle Larsson,https://www.basketball-reference.com/players/l/larsspe01.html
2024,45,Jamal Shead,https://www.basketball-reference.com/players/s/sheadja01.html
2024,46,Cam Christie,https://www.basketball-reference.com/players/c/chrisca02.html
2024,47,Antonio Reeves,https://www.basketball-reference.com/players/r/reevean01.html
2024,48,Harrison Ingram,https://www.basketball-reference.com/players/i/ingraha01.html
2024,49,Tristen Newton,https://www.basketball-reference.com/players/n/newtotr01.html
2024,50,Enrique Freeman,https://www.basketball-reference.com/players/f/freemen01.html
2024,51,Melvin Ajinça,https://www.basketball-reference.com/players/a/ajincme01.html
2024,52,Quinten Post,https://www.basketball-reference.com/players/p/postqu01.html
2024,53,Cam Spencer,https://www.basketball-reference.com/players/s/spencca01.html
2024,54,Anton Watson,https://www.basketball-reference.com/players/w/watsoan02.html
2024,55,Bronny James,https://www.basketball-reference.com/players/j/jamesbr02.html
2024,56,Kevin McCullar Jr.,https://www.basketball-reference.com/players/m/mcculke01.html
2024,57,Ulrich Chomche,https://www.basketball-reference.com/players/c/chomcul01.html
2024,58,Ariel Hukporti,https://www.basketball-reference.com/players/h/hukpoar01.html
2025,1,Cooper Flagg,https://www.basketball-reference.com/players/f/flaggco01.html
2025,2,Dylan Harper,https://www.basketball-reference.com/players/h/harpedy01.html
2025,3,VJ Edgecombe,https://www.basketball-reference.com/players/e/edgecvj01.html
2025,4,Kon Knueppel,https://www.basketball-reference.com/players/k/knuepko01.html
2025,5,Ace Bailey,https://www.basketball-reference.com/players/b/baileac01.html
2025,6,Tre Johnson,https://www.basketball-reference.com/players/j/johnstr03.html
2025,7,Jeremiah Fears,https://www.basketball-reference.com/players/f/fearsje01.html
2025,8,Egor Dёmin,https://www.basketball-reference.com/players/d/demineg01.html
2025,9,Collin Murray-Boyles,https://www.basketball-reference.com/players/m/murraco01.html
2025,10,Khaman Maluach,https://www.basketball-reference.com/players/m/maluakh01.html
2025,11,Cedric Coward,https://www.basketball-reference.com/players/c/cowarce01.html
2025,12,Noa Essengue,https://www.basketball-reference.com/players/e/essenno01.html
2025,13,Derik Queen,https://www.basketball-reference.com/players/q/queende01.html
2025,14,Carter Bryant,https://www.basketball-reference.com/players/b/bryanca01.html
2025,15,Thomas Sorber,https://www.basketball-reference.com/players/s/sorbeth01.html
2025,16,Yang Hansen,https://www.basketball-reference.com/players/y/yangha01.html
2025,17,Joan Beringer,https://www.basketball-reference.com/players/b/berinjo01.html
2025,18,Walter Clayton,https://www.basketball-reference.com/players/c/claytwa01.html
2025,19,Nolan Traoré,https://www.basketball-reference.com/players/t/traorno01.html
2025,20,Kasparas Jakučionis,https://www.basketball-reference.com/players/j/jakucka01.html
2025,21,Will Riley,https://www.basketball-reference.com/players/r/rileywi01.html
2025,22,Drake Powell,https://www.basketball-reference.com/players/p/poweldr01.html
2025,23,Asa Newell,https://www.basketball-reference.com/players/n/newelas01.html
2025,24,Nique Clifford,https://www.basketball-reference.com/players/c/cliffni01.html
2025,25,Jase Richardson,https://www.basketball-reference.com/players/r/richaja02.html
2025,26,Ben Saraf,https://www.basketball-reference.com/players/s/sarafbe01.html
2025,27,Danny Wolf,https://www.basketball-reference.com/players/w/wolfda01.html
2025,28,Hugo González,https://www.basketball-reference.com/players/g/gonzahu01.html
2025,29,Liam McNeeley,https://www.basketball-reference.com/players/m/mcneeli01.html
2025,30,Yanic Konan Niederhäuser,https://www.basketball-reference.com/players/k/konanya01.html
2025,31,Rasheer Fleming,https://www.basketball-reference.com/players/f/flemira01.html
2025,32,Noah Penda,https://www.basketball-reference.com/players/p/pendano01.html
2025,33,Sion James,https://www.basketball-reference.com/players/j/jamessi01.html
2025,34,Ryan Kalkbrenner,https://www.basketball-reference.com/players/k/kalkbry01.html
2025,35,Johni Broome,https://www.basketball-reference.com/players/b/broomjo01.html
2025,36,Adou Thiero,https://www.basketball-reference.com/players/t/thierad01.html
2025,37,Chaz Lanier,https://www.basketball-reference.com/players/l/laniech01.html
2025,38,Kam Jones,https://www.basketball-reference.com/players/j/joneska03.html
2025,39,Alijah Martin,https://www.basketball-reference.com/players/m/martial01.html
2025,40,Micah Peavy,https://www.basketball-reference.com/players/p/peavymi01.html
2025,41,Koby Brea,https://www.basketball-reference.com/players/b/breako01.html
2025,42,Maxime Raynaud,https://www.basketball-reference.com/players/r/raynama01.html
2025,43,Jamir Watkins,https://www.basketball-reference.com/players/w/watkija01.html
2025,44,Brooks Barnhizer,https://www.basketball-reference.com/players/b/barnhbr01.html
2025,45,Rocco Zikarsky,https://www.basketball-reference.com/players/z/zikarro01.html
2025,46,Amari Williams,https://www.basketball-reference.com/players/w/william01.html
2025,47,Bogoljub Markovic,https://www.basketball-reference.com/players/m/markobo01.html
2025,48,Javon Small,https://www.basketball-reference.com/players/s/smallja01.html
2025,49,Tyrese Proctor,https://www.basketball-reference.com/players/p/proctty01.html
2025,50,Kobe Sanders,https://www.basketball-reference.com/players/s/sandeko01.html
2025,51,Mohamed Diawara,https://www.basketball-reference.com/players/d/diawamo01.html
2025,52,Alex Toohey,https://www.basketball-reference.com/players/t/tooheal01.html
2025,53,John Tonje,https://www.basketball-reference.com/players/t/tonjejo01.html
2025,54,Taelon Peter,https://www.basketball-reference.com/players/p/peterta01.html
2025,55,Lachlan Olbrich,https://www.basketball-reference.com/players/o/olbrila01.html
2025,56,Will Richard,https://www.basketball-reference.com/players/r/richawi02.html
2025,57,Max Shulga,https://www.basketball-reference.com/players/s/shulgma01.html
2025,58,Saliou Niang,https://www.basketball-reference.com/players/n/niangsa01.html
2025,59,Jahmai Mashack,https://www.basketball-reference.com/players/m/mashaja01.html
