year,pick,player_name,profile_url,career_ast_pct,career_stl_pct,career_blk_pct,career_bpm,career_obpm,career_dbpm,career_vorp,career_ws,career_ws48,career_per,career_ts_pct,career_usg_pct
2013,33,Carrick Felix,https://www.basketball-reference.com/players/f/felixca01.html,15.1,8.9,18.2,-1.3,0.0,0.057,-2.2,0.0,0.0,0.0,38.0,0.0
2013,34,Isaiah Canaan,https://www.basketball-reference.com/players/c/canaais01.html,8.7,5.0,14.8,-1.3,4.3,0.043,-1.1,2.2,2.1,77.0,4799.0,0.4
2013,35,Glen Rice Jr.,https://www.basketball-reference.com/players/r/ricegl02.html,13.9,9.1,8.5,-6.8,-0.2,-0.065,0.2,-0.4,0.2,1.0,152.0,0.5
2013,36,Ray McCallum,https://www.basketball-reference.com/players/m/mccalra01.html,9.1,6.2,20.7,-1.7,2.1,0.035,-0.9,0.7,1.4,46.0,2808.0,0.8
2013,37,Tony Mitchell,https://www.basketball-reference.com/players/m/mitchto02.html,16.0,18.0,3.4,0.5,0.2,0.151,-0.1,0.1,0.1,0.0,79.0,3.0
2013,38,Nate Wolters,https://www.basketball-reference.com/players/w/woltena01.html,10.7,6.7,21.4,-1.7,0.9,0.028,-0.9,0.5,0.5,31.0,1575.0,0.9
2013,39,Jeff Withey,https://www.basketball-reference.com/players/w/witheje01.html,18.8,14.5,4.8,-0.7,6.8,0.157,1.2,3.7,3.1,15.0,2072.0,6.2
2013,40,Grant Jerrett,https://www.basketball-reference.com/players/j/jerregr01.html,15.2,9.9,9.6,-10.0,-0.1,-0.128,-0.9,-0.2,0.1,0.0,51.0,3.1
2013,41,Jamaal Franklin,https://www.basketball-reference.com/players/f/frankja01.html,13.6,8.4,7.5,-5.9,0.0,-0.006,0.0,-0.2,0.2,0.0,174.0,1.4
2013,42,Pierre Jackson,https://www.basketball-reference.com/players/j/jackspi01.html,11.6,6.2,38.0,-2.7,0.0,0.021,-1.7,0.0,0.1,1.0,84.0,0.0
2013,43,Ricky Ledo,https://www.basketball-reference.com/players/l/ledori01.html,9.4,7.9,12.6,-4.0,-0.6,-0.096,-3.6,-0.6,0.0,0.0,277.0,0.3
2013,44,Mike Muscala,https://www.basketball-reference.com/players/m/muscami01.html,16.6,11.2,8.2,-0.3,19.2,0.112,0.1,10.4,8.8,45.0,8239.0,2.6
2013,45,Marko Todorović,https://www.basketball-reference.com/players/t/todorma01.html,,,,,,,,,,,,
2013,46,Erick Green,https://www.basketball-reference.com/players/g/greener01.html,6.7,4.5,14.7,-2.8,0.1,0.011,-1.2,0.0,0.1,1.0,452.0,0.0
2013,47,Raul Neto,https://www.basketball-reference.com/players/n/netora01.html,9.2,5.4,19.7,-1.9,11.6,0.082,0.5,4.8,6.8,99.0,6765.0,0.4
2013,48,Ryan Kelly,https://www.basketball-reference.com/players/k/kellyry01.html,15.1,8.7,10.2,-2.3,3.0,0.046,-0.2,1.5,1.5,59.0,3125.0,2.0
2013,49,Erik Murphy,https://www.basketball-reference.com/players/m/murpher01.html,10.8,7.3,4.9,-9.0,-0.1,-0.055,0.3,-0.2,0.1,0.0,62.0,5.0
2013,50,James Ennis III,https://www.basketball-reference.com/players/e/ennisja01.html,,,,,,,,,,,,
2013,51,Romero Osby,https://www.basketball-reference.com/players/o/osbyro01.html,,,,,,,,,,,,
2013,52,Lorenzo Brown,https://www.basketball-reference.com/players/b/brownlo01.html,11.7,7.1,22.7,-3.9,-0.2,-0.007,0.4,-1.1,0.9,7.0,1185.0,1.0
2013,53,Colton Iverson,https://www.basketball-reference.com/players/i/iversco01.html,,,,,,,,,,,,
2013,54,Arsalan Kazemi,https://www.basketball-reference.com/players/k/kazemar01.html,,,,,,,,,,,,
2013,55,Joffrey Lauvergne,https://www.basketball-reference.com/players/l/lauvejo01.html,,,,,,,,,,,,
2013,56,Peyton Siva,https://www.basketball-reference.com/players/s/sivape01.html,6.2,3.4,21.0,-5.3,-0.2,-0.032,-1.1,-0.2,0.1,0.0,224.0,0.4
2013,57,Alex Oriakhi,https://www.basketball-reference.com/players/o/oriakal01.html,,,,,,,,,,,,
2013,58,Deshaun Thomas,https://www.basketball-reference.com/players/t/thomade01.html,,,,,,,,,,,,
2013,59,Bojan Dubljević,https://www.basketball-reference.com/players/d/dubljbo01.html,,,,,,,,,,,,
2013,60,Jānis Timma,https://www.basketball-reference.com/players/t/timmaja01.html,,,,,,,,,,,,
2014,1,Andrew Wiggins,https://www.basketball-reference.com/players/w/wiggian01.html,10.4,7.4,10.9,0.0,35.2,0.063,-1.3,17.2,18.0,788.0,26961.0,1.8
2014,2,Jabari Parker,https://www.basketball-reference.com/players/p/parkeja01.html,16.5,11.2,11.8,0.3,13.8,0.078,-1.1,7.2,6.7,190.0,8535.0,1.2
2014,3,Joel Embiid,https://www.basketball-reference.com/players/e/embiijo01.html,29.7,18.9,20.8,5.1,66.4,0.213,1.6,39.9,26.5,471.0,14962.0,4.4
2014,4,Aaron Gordon,https://www.basketball-reference.com/players/g/gordoaa01.html,16.8,11.7,13.5,0.7,48.3,0.108,-0.4,27.2,21.1,635.0,21513.0,1.8
2014,5,Dante Exum,https://www.basketball-reference.com/players/e/exumda01.html,9.3,5.8,17.8,-2.4,6.6,0.053,-0.4,2.0,4.6,102.0,6005.0,0.7
2014,6,Marcus Smart,https://www.basketball-reference.com/players/s/smartma01.html,9.7,6.3,21.4,-1.6,34.9,0.086,1.1,9.4,25.5,407.0,19491.0,1.1
2014,7,Julius Randle,https://www.basketball-reference.com/players/r/randlju01.html,24.0,15.2,19.8,1.3,54.3,0.108,-0.2,27.8,26.5,669.0,24041.0,1.1
2014,8,Nik Stauskas,https://www.basketball-reference.com/players/s/stausni01.html,10.1,5.6,11.6,-1.9,3.9,0.028,-1.1,1.1,2.8,63.0,6701.0,0.9
2014,9,Noah Vonleh,https://www.basketball-reference.com/players/v/vonleno01.html,24.3,16.5,6.6,-2.4,9.4,0.077,-0.1,3.2,6.2,172.0,5854.0,2.0
2014,10,Elfrid Payton,https://www.basketball-reference.com/players/p/paytoel01.html,12.3,8.2,32.9,-1.0,15.1,0.052,-0.1,2.6,12.6,404.0,13894.0,1.0
2014,11,Doug McDermott,https://www.basketball-reference.com/players/m/mcderdo01.html,9.6,5.8,7.1,-0.4,21.4,0.075,-1.7,15.2,6.2,97.0,13642.0,0.4
2014,12,Dario Šarić,https://www.basketball-reference.com/players/s/saricda01.html,19.1,12.9,12.4,-0.2,20.8,0.09,-0.6,9.7,11.2,230.0,11120.0,0.7
2014,13,Zach LaVine,https://www.basketball-reference.com/players/l/lavinza01.html,12.3,6.9,19.6,1.9,37.9,0.082,-1.4,24.9,13.0,590.0,22318.0,0.7
2014,14,T.J. Warren,https://www.basketball-reference.com/players/w/warretj01.html,11.0,8.0,7.1,0.4,20.9,0.097,-0.8,13.9,7.0,236.0,10365.0,1.4
2014,15,Adreian Payne,https://www.basketball-reference.com/players/p/paynead01.html,19.6,12.9,7.3,-5.0,-0.6,-0.019,-0.9,-1.4,0.8,24.0,1403.0,1.6
2014,16,Jusuf Nurkić,https://www.basketball-reference.com/players/n/nurkiju01.html,28.7,20.0,16.2,-0.7,34.2,0.108,1.1,11.8,22.4,516.0,15147.0,3.7
2014,17,James Young,https://www.basketball-reference.com/players/y/youngja01.html,10.4,6.4,4.8,-3.1,0.8,0.046,-0.3,0.1,0.7,0.0,812.0,0.5
2014,18,Tyler Ennis,https://www.basketball-reference.com/players/e/ennisty01.html,9.5,5.9,22.8,-3.1,1.3,0.026,-0.3,-0.5,1.8,21.0,2336.0,0.6
2014,19,Gary Harris,https://www.basketball-reference.com/players/h/harriga01.html,7.2,4.7,10.0,-1.3,27.4,0.077,-0.1,15.1,12.3,446.0,17069.0,0.8
2014,20,Bruno Caboclo,https://www.basketball-reference.com/players/c/cabocbr01.html,16.1,11.5,8.2,-2.6,1.5,0.054,-0.1,-0.1,1.6,20.0,1293.0,4.2
2014,21,Mitch McGary,https://www.basketball-reference.com/players/m/mcgarmi01.html,23.8,17.6,4.8,-2.0,1.3,0.108,-0.6,0.4,0.8,2.0,557.0,2.5
2014,22,Jordan Adams,https://www.basketball-reference.com/players/a/adamsjo01.html,9.1,6.5,11.4,-1.3,0.4,0.07,3.0,-0.1,0.5,0.0,263.0,2.2
2014,23,Rodney Hood,https://www.basketball-reference.com/players/h/hoodro01.html,10.3,6.0,10.7,-0.8,17.4,0.076,-0.4,9.2,8.3,253.0,10977.0,0.6
2014,24,Shabazz Napier,https://www.basketball-reference.com/players/n/napiesh01.html,10.2,6.0,21.0,-0.9,8.1,0.065,0.2,2.5,5.6,55.0,5986.0,0.7
2014,25,Clint Capela,https://www.basketball-reference.com/players/c/capelca01.html,28.7,22.0,6.0,1.7,70.9,0.192,-0.1,44.9,26.0,588.0,17772.0,4.7
2014,26,P.J. Hairston,https://www.basketball-reference.com/players/h/hairspj02.html,12.4,7.3,4.6,-3.4,0.9,0.021,-0.6,-1.1,1.9,54.0,2000.0,1.0
2014,27,Bogdan Bogdanović,https://www.basketball-reference.com/players/b/bogdabo01.html,11.2,6.5,16.6,0.6,24.9,0.082,-0.5,15.4,9.5,200.0,14658.0,0.8
2014,28,C.J. Wilcox,https://www.basketball-reference.com/players/w/wilcocj01.html,7.3,4.5,11.8,-3.7,0.1,0.007,-0.6,-0.3,0.3,0.0,376.0,0.9
2014,29,Josh Huestis,https://www.basketball-reference.com/players/h/huestjo01.html,14.1,9.3,2.9,-3.5,0.7,0.03,0.0,-0.4,1.1,10.0,1068.0,4.0
2014,30,Kyle Anderson,https://www.basketball-reference.com/players/a/anderky01.html,17.8,11.0,17.7,-0.8,39.8,0.123,2.5,14.4,25.3,308.0,15565.0,2.5
2014,31,Damien Inglis,https://www.basketball-reference.com/players/i/inglida01.html,21.1,11.4,9.0,-4.9,-0.1,-0.024,-0.6,-0.2,0.2,1.0,156.0,1.6
2014,32,K.J. McDaniels,https://www.basketball-reference.com/players/m/mcdankj01.html,12.1,8.4,7.7,-2.9,1.3,0.03,0.1,-0.8,2.1,16.0,2092.0,3.6
2014,33,Joe Harris,https://www.basketball-reference.com/players/h/harrijo01.html,10.8,6.6,9.5,0.0,23.1,0.09,-0.7,15.4,7.7,283.0,12298.0,0.6
2014,34,Cleanthony Early,https://www.basketball-reference.com/players/e/earlycl01.html,14.1,8.8,8.5,-4.4,-0.6,-0.039,-1.5,-1.1,0.5,9.0,801.0,1.5
2014,35,Jarnell Stokes,https://www.basketball-reference.com/players/s/stokeja01.html,16.5,15.1,7.3,-0.6,0.6,0.202,0.7,0.4,0.3,2.0,151.0,2.7
2014,36,Johnny O'Bryant,https://www.basketball-reference.com/players/o/obryajo01.html,14.9,11.8,6.2,-4.4,0.2,0.006,-1.8,-0.9,1.1,19.0,1684.0,1.0
2014,37,DeAndre Daniels,https://www.basketball-reference.com/players/d/daniede01.html,,,,,,,,,,,,
2014,38,Spencer Dinwiddie,https://www.basketball-reference.com/players/d/dinwisp01.html,10.0,5.8,27.3,0.5,36.0,0.1,-0.6,24.5,11.5,345.0,17219.0,0.8
2014,39,Jerami Grant,https://www.basketball-reference.com/players/g/grantje01.html,12.4,7.7,9.2,-0.2,38.6,0.089,-0.2,20.6,18.0,448.0,20843.0,3.1
2014,40,Glenn Robinson III,https://www.basketball-reference.com/players/r/robingl02.html,12.1,8.1,6.7,-1.1,7.9,0.071,-0.6,4.2,3.7,105.0,5299.0,0.9
2014,41,Nikola Jokić,https://www.basketball-reference.com/players/j/jokicni01.html,28.6,19.2,37.9,7.5,136.7,0.265,3.0,100.2,36.5,736.0,24755.0,2.0
2014,42,Nick Johnson,https://www.basketball-reference.com/players/j/johnsni01.html,10.9,8.2,6.3,-5.6,-0.1,-0.02,-0.9,-0.4,0.2,0.0,262.0,0.9
2014,43,Edy Tavares,https://www.basketball-reference.com/players/t/tavarwa01.html,22.2,17.4,6.0,-2.5,0.2,0.118,2.1,0.0,0.2,0.0,101.0,9.5
2014,44,Markel Brown,https://www.basketball-reference.com/players/b/brownma02.html,12.2,7.3,11.0,-2.6,1.1,0.029,-0.3,-0.1,1.1,35.0,1794.0,1.2
2014,45,Dwight Powell,https://www.basketball-reference.com/players/p/poweldw01.html,16.9,13.2,8.6,-0.1,48.8,0.182,0.8,33.8,15.0,255.0,12859.0,2.2
2014,46,Jordan Clarkson,https://www.basketball-reference.com/players/c/clarkjo01.html,9.7,6.5,17.1,0.7,24.7,0.055,-1.7,15.2,9.5,231.0,21592.0,0.5
2014,47,Russ Smith,https://www.basketball-reference.com/players/s/smithru01.html,11.6,6.5,22.4,-5.2,-0.2,-0.068,0.1,-0.3,0.2,0.0,131.0,0.7
2014,48,Lamar Patterson,https://www.basketball-reference.com/players/p/pattela01.html,12.8,7.2,14.3,-5.9,0.1,0.006,0.1,-0.5,0.5,0.0,435.0,0.4
2014,49,Cameron Bairstow,https://www.basketball-reference.com/players/b/bairsca01.html,16.1,11.4,6.2,-6.8,-0.1,-0.021,-1.3,-0.3,0.2,3.0,167.0,1.7
2014,50,Alec Brown,https://www.basketball-reference.com/players/b/brownal01.html,,,,,,,,,,,,
2014,51,Thanasis Antetokounmpo,https://www.basketball-reference.com/players/a/antetth01.html,12.0,10.6,9.6,-4.3,2.0,0.063,0.1,0.2,1.8,11.0,1549.0,2.0
2014,52,Vasilije Micić,https://www.basketball-reference.com/players/m/micicva01.html,8.1,4.9,28.4,-3.3,-0.6,-0.015,-2.3,-1.3,0.7,37.0,1961.0,0.3
2014,53,Alessandro Gentile,https://www.basketball-reference.com/players/g/gential01.html,,,,,,,,,,,,
2014,54,Nemanja Dangubić,https://www.basketball-reference.com/players/d/dangune01.html,,,,,,,,,,,,
2014,55,Semaj Christon,https://www.basketball-reference.com/players/c/chrisse01.html,7.8,4.9,18.1,-4.8,0.1,0.006,-0.3,-0.7,0.8,1.0,973.0,0.6
2014,56,Devyn Marble,https://www.basketball-reference.com/players/m/marblde01.html,14.4,8.4,8.8,-5.4,-0.3,-0.028,-0.1,-0.7,0.4,7.0,457.0,0.5
2014,57,Louis Labeyrie,https://www.basketball-reference.com/players/l/labeylo01.html,,,,,,,,,,,,
2014,58,Jordan McRae,https://www.basketball-reference.com/players/m/mcraejo01.html,12.6,7.3,14.9,-0.8,1.7,0.048,-1.3,0.8,0.9,9.0,1696.0,1.5
2014,59,Xavier Thames,https://www.basketball-reference.com/players/t/thamexa01.html,,,,,,,,,,,,
2014,60,Cory Jefferson,https://www.basketball-reference.com/players/j/jeffeco01.html,20.8,15.5,4.4,-2.2,0.9,0.071,-1.1,0.3,0.6,1.0,581.0,3.0
2015,1,Karl-Anthony Towns,https://www.basketball-reference.com/players/t/townska01.html,27.5,18.3,15.4,4.1,89.1,0.185,0.2,60.8,28.3,680.0,23108.0,3.0
2015,2,D'Angelo Russell,https://www.basketball-reference.com/players/r/russeda01.html,10.6,6.1,30.9,1.7,26.6,0.066,-1.2,13.1,13.5,539.0,19240.0,0.9
2015,3,Jahlil Okafor,https://www.basketball-reference.com/players/o/okafoja01.html,17.8,13.0,8.1,-1.1,7.2,0.071,-0.9,3.3,3.9,116.0,4830.0,3.2
2015,4,Kristaps Porziņģis,https://www.basketball-reference.com/players/p/porzikr01.html,21.0,13.7,9.7,2.3,49.4,0.15,0.3,27.7,21.7,512.0,15819.0,5.0
2015,5,Mario Hezonja,https://www.basketball-reference.com/players/h/hezonma01.html,15.7,9.1,10.2,-2.6,3.2,0.025,-0.2,-2.1,5.2,69.0,6107.0,1.1
2015,6,Willie Cauley-Stein,https://www.basketball-reference.com/players/c/caulewi01.html,21.3,14.5,9.8,-0.8,23.3,0.121,0.7,12.5,10.9,255.0,9276.0,3.2
2015,7,Emmanuel Mudiay,https://www.basketball-reference.com/players/m/mudiaem01.html,11.4,6.7,24.8,-1.6,-0.2,-0.001,-1.6,-4.2,4.0,165.0,7187.0,1.0
2015,8,Stanley Johnson,https://www.basketball-reference.com/players/j/johnsst04.html,14.5,8.6,10.8,-3.5,6.9,0.037,0.8,-3.3,10.3,104.0,8879.0,1.0
2015,9,Frank Kaminsky,https://www.basketball-reference.com/players/k/kaminfr01.html,17.3,10.6,12.2,0.0,15.9,0.094,-0.3,8.0,7.9,49.0,8160.0,1.5
2015,10,Justise Winslow,https://www.basketball-reference.com/players/w/winslju01.html,17.2,10.9,14.6,-2.9,8.2,0.044,0.7,-2.8,11.0,128.0,8905.0,1.3
2015,11,Myles Turner,https://www.basketball-reference.com/players/t/turnemy01.html,20.4,13.0,6.5,-0.2,50.7,0.125,0.9,22.7,28.0,647.0,19540.0,6.5
2015,12,Trey Lyles,https://www.basketball-reference.com/players/l/lylestr01.html,21.0,13.2,8.5,-0.4,22.0,0.088,-0.6,10.1,11.9,131.0,11971.0,1.7
2015,13,Devin Booker,https://www.basketball-reference.com/players/b/bookede01.html,10.9,6.5,25.6,2.5,55.1,0.109,-1.4,40.9,14.2,683.0,24344.0,0.7
2015,14,Cameron Payne,https://www.basketball-reference.com/players/p/payneca01.html,10.7,6.3,26.1,-0.5,13.9,0.08,-0.1,5.8,8.1,71.0,8356.0,1.0
2015,15,Kelly Oubre Jr.,https://www.basketball-reference.com/players/o/oubreke01.html,14.6,9.4,6.3,-1.2,25.6,0.068,-0.6,8.3,17.3,323.0,18195.0,1.6
2015,16,Terry Rozier,https://www.basketball-reference.com/players/r/roziete01.html,13.0,7.7,19.8,0.6,30.6,0.08,-0.4,13.8,16.8,381.0,18357.0,0.8
2015,17,Rashad Vaughn,https://www.basketball-reference.com/players/v/vaughra01.html,9.6,5.4,6.4,-3.7,-0.6,-0.017,-1.0,-1.5,0.9,8.0,1671.0,1.5
2015,18,Sam Dekker,https://www.basketball-reference.com/players/d/dekkesa01.html,14.7,10.7,7.4,-0.8,5.4,0.083,-0.6,3.0,2.3,8.0,3097.0,1.0
2015,19,Jerian Grant,https://www.basketball-reference.com/players/g/grantje02.html,9.6,5.7,23.7,-1.9,8.3,0.08,0.3,4.0,4.3,61.0,4998.0,0.5
2015,20,Delon Wright,https://www.basketball-reference.com/players/w/wrighde01.html,11.9,8.1,20.2,0.0,28.9,0.124,1.9,15.5,13.5,92.0,11175.0,1.4
2015,21,Justin Anderson,https://www.basketball-reference.com/players/a/anderju01.html,16.3,10.4,8.4,-1.4,4.9,0.072,-0.1,1.4,3.5,30.0,3280.0,2.1
2015,22,Bobby Portis,https://www.basketball-reference.com/players/p/portibo01.html,24.5,16.7,8.9,0.6,35.4,0.108,-1.1,16.6,18.8,158.0,15798.0,1.4
2015,23,Rondae Hollis-Jefferson,https://www.basketball-reference.com/players/h/holliro01.html,19.5,13.2,13.1,-1.6,12.9,0.091,0.9,4.3,8.6,154.0,6759.0,1.9
2015,24,Tyus Jones,https://www.basketball-reference.com/players/j/jonesty01.html,8.8,5.1,28.3,0.3,34.9,0.111,0.2,23.9,11.0,226.0,15072.0,0.4
2015,25,Jarell Martin,https://www.basketball-reference.com/players/m/martija01.html,18.0,12.5,6.1,-3.5,3.2,0.053,-0.8,0.6,2.7,40.0,2927.0,2.3
2015,26,Nikola Milutinov,https://www.basketball-reference.com/players/m/milutni01.html,,,,,,,,,,,,
2015,27,Larry Nance Jr.,https://www.basketball-reference.com/players/n/nancela02.html,20.8,14.6,11.7,-0.1,34.8,0.13,1.2,20.6,14.2,139.0,12827.0,1.9
2015,28,R.J. Hunter,https://www.basketball-reference.com/players/h/hunterj01.html,11.8,6.2,7.1,-3.0,0.4,0.051,1.0,-0.1,0.5,1.0,395.0,0.8
2015,29,Chris McCullough,https://www.basketball-reference.com/players/m/mcculch01.html,15.1,11.7,4.4,-2.1,0.6,0.054,-0.4,0.0,0.6,4.0,532.0,2.9
2015,30,Kevon Looney,https://www.basketball-reference.com/players/l/looneke01.html,21.8,17.9,12.3,-0.8,37.8,0.172,1.1,22.5,15.3,268.0,10536.0,2.7
2015,31,Cedi Osman,https://www.basketball-reference.com/players/o/osmande01.html,12.5,7.3,12.7,-1.4,12.5,0.055,-0.7,5.9,6.5,186.0,10815.0,0.6
2015,32,Montrezl Harrell,https://www.basketball-reference.com/players/h/harremo01.html,16.8,13.4,10.5,2.3,42.9,0.195,0.3,30.5,12.4,36.0,10545.0,3.2
2015,33,Jordan Mickey,https://www.basketball-reference.com/players/m/mickejo01.html,21.1,14.8,5.2,-4.6,0.5,0.05,-0.3,-0.2,0.7,4.0,482.0,4.6
2015,34,Anthony Brown,https://www.basketball-reference.com/players/b/brownan02.html,12.4,7.2,5.6,-4.3,-0.2,-0.016,-0.8,-0.5,0.2,11.0,762.0,0.6
2015,35,Willy Hernangómez,https://www.basketball-reference.com/players/h/hernawi01.html,27.3,21.0,11.0,0.8,16.3,0.152,-0.7,10.0,6.2,48.0,5149.0,2.3
2015,36,Rakeem Christmas,https://www.basketball-reference.com/players/c/chrisra01.html,14.8,14.2,2.5,-3.8,0.5,0.105,-0.9,0.3,0.2,0.0,225.0,2.3
2015,37,Richaun Holmes,https://www.basketball-reference.com/players/h/holmeri01.html,20.7,15.3,7.9,-0.1,30.7,0.158,0.2,21.3,9.4,178.0,9360.0,4.1
2015,38,Darrun Hilliard,https://www.basketball-reference.com/players/h/hillida01.html,10.3,5.4,12.0,-4.2,0.3,0.016,-0.4,-0.5,0.8,3.0,859.0,0.3
2015,39,Juan Pablo Vaulet,https://www.basketball-reference.com/players/v/vauleju01.html,,,,,,,,,,,,
2015,40,Josh Richardson,https://www.basketball-reference.com/players/r/richajo01.html,9.1,5.9,13.6,-1.0,27.7,0.084,0.4,10.8,16.8,322.0,15815.0,1.6
2015,41,Pat Connaughton,https://www.basketball-reference.com/players/c/connapa01.html,14.4,9.3,9.5,-0.8,25.0,0.104,0.3,12.2,12.7,72.0,11570.0,1.2
2015,42,Olivier Hanlan,https://www.basketball-reference.com/players/h/hanlaol01.html,,,,,,,,,,,,
2015,43,Joe Young,https://www.basketball-reference.com/players/y/youngjo01.html,11.4,6.7,17.0,-3.0,0.4,0.016,-1.2,-0.6,0.9,1.0,1077.0,0.1
2015,44,Andrew Harrison,https://www.basketball-reference.com/players/h/harrian01.html,9.3,5.5,20.4,-2.8,3.2,0.051,0.0,0.9,2.2,64.0,2987.0,1.5
2015,45,Marcus Thornton,https://www.basketball-reference.com/players/t/thornma02.html,,,,,,,,,,,,
2015,46,Norman Powell,https://www.basketball-reference.com/players/p/powelno01.html,10.6,6.1,9.9,0.6,35.4,0.106,-0.3,20.3,15.0,292.0,15953.0,1.0
2015,47,Artūras Gudaitis,https://www.basketball-reference.com/players/g/gudaiar01.html,,,,,,,,,,,,
2015,48,Dakari Johnson,https://www.basketball-reference.com/players/j/johnsda04.html,12.8,11.7,7.2,-1.2,0.6,0.178,0.9,0.4,0.2,6.0,161.0,4.5
2015,49,Aaron White,https://www.basketball-reference.com/players/w/whiteaa01.html,,,,,,,,,,,,
2015,50,Marcus Eriksson,https://www.basketball-reference.com/players/e/eriksma01.html,,,,,,,,,,,,
2015,51,Tyler Harvey,https://www.basketball-reference.com/players/h/harvety01.html,,,,,,,,,,,,
2015,52,Satnam Singh,https://www.basketball-reference.com/players/s/singhsa01.html,,,,,,,,,,,,
2015,53,Sir'Dominic Pointer,https://www.basketball-reference.com/players/p/pointsi01.html,,,,,,,,,,,,
2015,54,Dani Díez,https://www.basketball-reference.com/players/d/diezda01.html,,,,,,,,,,,,
2015,55,Cady Lalanne,https://www.basketball-reference.com/players/l/lalanca01.html,,,,,,,,,,,,
2015,56,Branden Dawson,https://www.basketball-reference.com/players/d/dawsobr01.html,7.4,7.5,0.0,-3.6,0.0,0.069,-2.0,0.0,0.0,0.0,29.0,2.7
2015,57,Nikola Radičević,https://www.basketball-reference.com/players/r/radicni01.html,,,,,,,,,,,,
2015,58,J.P. Tokoto,https://www.basketball-reference.com/players/t/tokotjp01.html,,,,,,,,,,,,
2015,59,Dimitrios Agravanis,https://www.basketball-reference.com/players/a/agravdi01.html,,,,,,,,,,,,
2015,60,Luka Mitrović,https://www.basketball-reference.com/players/m/mitrolu01.html,,,,,,,,,,,,
2016,1,Ben Simmons,https://www.basketball-reference.com/players/s/simmobe01.html,19.8,13.0,34.4,0.9,35.4,0.143,2.1,16.8,18.6,344.0,11910.0,1.8
2016,2,Brandon Ingram,https://www.basketball-reference.com/players/i/ingrabr01.html,14.9,8.6,20.3,0.8,29.1,0.079,-0.7,14.9,14.2,494.0,17595.0,1.6
2016,3,Jaylen Brown,https://www.basketball-reference.com/players/b/brownja02.html,15.2,9.5,14.7,0.8,44.1,0.108,-0.3,18.5,25.7,532.0,19698.0,1.1
2016,4,Dragan Bender,https://www.basketball-reference.com/players/b/bendedr01.html,17.7,10.4,8.9,-3.3,0.5,0.006,-0.7,-1.3,1.8,67.0,3755.0,2.3
2016,5,Kris Dunn,https://www.basketball-reference.com/players/d/dunnkr01.html,13.0,7.7,23.9,-2.7,13.5,0.061,1.7,1.4,12.1,254.0,10536.0,1.5
2016,6,Buddy Hield,https://www.basketball-reference.com/players/h/hieldbu01.html,13.3,8.0,13.1,1.3,28.3,0.065,-1.1,14.5,13.8,437.0,20760.0,1.0
2016,7,Jamal Murray,https://www.basketball-reference.com/players/m/murraja01.html,10.7,6.7,22.9,2.2,42.4,0.113,-1.1,28.9,13.5,497.0,18037.0,1.0
2016,8,Marquese Chriss,https://www.basketball-reference.com/players/c/chrisma01.html,20.9,13.9,8.6,-2.4,6.5,0.058,0.1,1.1,5.4,147.0,5338.0,3.6
2016,9,Jakob Poeltl,https://www.basketball-reference.com/players/p/poeltja01.html,21.1,16.9,11.8,0.2,45.9,0.159,1.0,27.6,18.4,362.0,13851.0,4.8
2016,10,Thon Maker,https://www.basketball-reference.com/players/m/makerth01.html,15.7,11.3,6.3,-2.3,6.6,0.087,0.2,2.6,4.0,65.0,3624.0,4.1
2016,11,Domantas Sabonis,https://www.basketball-reference.com/players/s/sabondo01.html,28.8,19.3,23.6,2.2,70.5,0.167,1.2,44.9,25.5,517.0,20264.0,1.3
2016,12,Taurean Prince,https://www.basketball-reference.com/players/p/princta02.html,13.6,7.8,10.0,-1.9,15.2,0.05,-0.2,1.8,13.4,344.0,14571.0,1.4
2016,13,Georgios Papagiannis,https://www.basketball-reference.com/players/p/papagge01.html,20.8,14.8,9.6,-3.3,0.4,0.044,-0.5,0.0,0.4,0.0,477.0,4.4
2016,14,Denzel Valentine,https://www.basketball-reference.com/players/v/valende01.html,17.4,9.7,14.4,-1.8,4.5,0.044,0.0,-0.1,4.6,45.0,4817.0,0.6
2016,15,Juancho Hernangómez,https://www.basketball-reference.com/players/h/hernaju01.html,18.2,11.8,5.5,-1.3,8.7,0.08,-0.6,4.3,4.5,76.0,5269.0,1.2
2016,16,Guerschon Yabusele,https://www.basketball-reference.com/players/y/yabusgu01.html,16.1,11.8,10.5,-0.6,5.3,0.094,-1.0,3.5,1.8,48.0,2697.0,1.4
2016,17,Wade Baldwin,https://www.basketball-reference.com/players/b/baldwwa01.html,10.8,6.7,20.0,-5.4,-0.3,-0.028,0.1,-1.0,0.6,1.0,579.0,1.6
2016,18,Henry Ellenson,https://www.basketball-reference.com/players/e/ellenhe01.html,25.1,14.2,9.5,-2.4,0.4,0.023,-1.3,-0.4,0.8,2.0,787.0,0.3
2016,19,Malik Beasley,https://www.basketball-reference.com/players/b/beaslma01.html,10.8,6.4,8.3,0.2,20.1,0.07,-1.2,10.6,9.5,209.0,13739.0,0.4
2016,20,Caris LeVert,https://www.basketball-reference.com/players/l/leverca01.html,11.9,7.4,21.9,-0.3,24.9,0.079,0.1,9.3,15.6,223.0,15111.0,1.2
2016,21,DeAndre' Bembry,https://www.basketball-reference.com/players/b/bembrde01.html,14.7,9.0,13.2,-3.3,4.4,0.038,1.0,-1.2,5.6,55.0,5670.0,1.9
