_id,key,conf,team,year,style,posFreqs,doc_count,posClass,code,posConfidences,adj_rtg_margin_rank,def_adj_rtg_rank,off_adj_rtg_rank,adj_prod_margin_rank,def_adj_prod_rank,off_adj_prod_rank,adj_rapm_margin_rank,def_adj_rapm_rank,off_adj_rapm_rank,adj_rapm_prod_margin_rank,def_adj_rapm_prod_rank,off_adj_rapm_prod_rank,total_off_2p_attempts.value,total_off_3p_attempts.value,total_off_2prim_attempts.value,total_off_2pmid_attempts.value,off_adj_opp.value,off_poss.value,def_adj_opp.value,duration_mins.value,off_2p.value,off_2p_ast.value,off_3p.value,off_3p_ast.value,off_2prim.value,off_2prim_ast.value,off_2pmid.value,off_2pmid_ast.value,off_ft.value,off_ftr.value,off_2primr.value,off_2pmidr.value,off_3pr.value,off_scramble_2p.value,off_scramble_2p_ast.value,off_scramble_3p.value,off_scramble_3p_ast.value,off_scramble_2prim.value,off_scramble_2prim_ast.value,off_scramble_2pmid.value,off_scramble_2pmid_ast.value,off_scramble_ft.value,off_scramble_ftr.value,off_scramble_2primr.value,off_scramble_2pmidr.value,off_scramble_3pr.value,off_scramble_assist.value,off_trans_2p.value,off_trans_2p_ast.value,off_trans_3p.value,off_trans_3p_ast.value,off_trans_2prim.value,off_trans_2prim_ast.value,off_trans_2pmid.value,off_trans_2pmid_ast.value,off_trans_ft.value,off_trans_ftr.value,off_trans_2primr.value,off_trans_2pmidr.value,off_trans_3pr.value,off_trans_assist.value,off_ast_rim.value,off_ast_mid.value,off_ast_3p.value,off_efg.value,off_scramble_efg.value,off_trans_efg.value,off_team_poss.value,off_assist.value,off_to.value,off_orb.value,off_usage.value,def_team_poss.value,def_orb.value,def_ftr.value,def_to.value,def_2prim.value,off_team_poss_pct.value,def_team_poss_pct.value,off_rtg.value,off_adj_rtg.value,off_adj_prod.value,def_rtg.value,def_rtg.old_value,def_rtg.override,def_adj_rtg.value,def_adj_rtg.old_value,def_adj_rtg.override,def_adj_prod.value,def_adj_prod.old_value,def_adj_prod.override,roster.ncaa_id,roster.number,roster.height,roster.year_class,roster.pos,roster.origin,off_adj_rapm.value,off_adj_rapm.old_value,def_adj_rapm.value,def_adj_rapm.override,def_adj_rapm.old_value,off_adj_rapm_prod.value,def_adj_rapm_prod.value,def_adj_rapm_prod.old_value,def_adj_rapm_prod.override,tier,gender
4066237_Men_2018_all,"Nikko, Reed",Southeastern Conference,Missouri,2018,"[[5, 0.8269, 0.0245, 0.0045], [7, 0.8516, 0.002, 0], [8, 1.2575, 0.2132, 0.0388], [9, 0.6516, 0.4179, 0.0761], [10, 1.0896, 0.0995, 0.0181], [12, 0.6935, 0.0209, 0.0038], [13, 1.4573, 0.1678, 0.0306], [14, 0.7782, 0.0542, 0.0099]]","[0, 0, 0, 0, 1]",301,C,ReNikko,"[0, 0, 0.0007, 0.0014, 0.9979]",476,265,548,548,529,532,426,319,501,542,509,522,71,0,45,26,110.866,95.525,99.0995,354.51,0.6056,0,0.0,0.0,0.7778,0.4571,0.3077,0.375,0.5789,0.2676,0.6338,0.3662,0.0,0.8235,0,0.0,0.0,0.8571,0.0,0.6667,0.0,0.0,0.2353,0.8235,0.1765,0.0,0.0714,0.25,0,0.0,0.0,0.3333,1.0,0.0,0.0,0.6667,0.75,0.75,0.25,0.0,0.0,0.2857,0.0,0.7143,0.6056,0.8235,0.25,560,0.044,0.2512,0.0997,0.1657,583,0.1225,0.0672,0.0137,0.0473,0.2647,0.2729,103.1351,-0.2325,-0.0615,100.845,97.9081,Luck adjusted,-1.8855,-2.4381,Luck adjusted,-0.5146,-0.6655,Luck adjusted,4066237,14,6-10,Jr,F,"Maple Grove, MN",0.3233,0.3233,-1.6828,Adjusted from Def 3P%,-1.9749,0.0851,-0.4593,-0.539,Adjusted from Def 3P%,High,Men
4066292_Men_2018_all,"Vital, Mark",Big 12 Conference,Baylor,2018,"[[0, 0.6932, 0.0349, 0.008], [1, 0.972, 0.0358, 0.0082], [2, 0.3858, 0.0162, 0.0037], [4, 0.4947, 0.0167, 0.0038], [5, 1.1043, 0.0158, 0.0036], [6, 1.1107, 0.0307, 0.007], [7, 1.0703, 0.02, 0.0046], [8, 1.1233, 0.1101, 0.0252], [9, 0.6142, 0.1928, 0.0441], [10, 0.9308, 0.1699, 0.0389], [11, 0.5313, 0.0427, 0.0098], [12, 1.0088, 0.0607, 0.0139], [13, 1.1051, 0.152, 0.0348], [14, 1.0459, 0.1018, 0.0233]]","[0, 0, 0.023, 0.7598, 0.2172]",454,S-PF,MaVital,"[0.0001, 0.0037, 0.1817, 0.1614, 0.6531]",385,261,460,347,182,452,427,360,476,370,302,444,170,22,95,75,108.6034,268.1083,98.1864,939.8217,0.5,0,0.1818,1.0,0.6842,0.7077,0.2667,0.25,0.5294,0.6198,0.4948,0.3906,0.1146,0.561,0,0.0,0.0,0.7,0.2143,0.4286,0.0,0.5333,0.7317,0.4878,0.5122,0.0,0.3913,0.5909,0,0.0,0.0,0.7647,0.8462,0.0,0.0,0.3684,0.8636,0.7727,0.2273,0.0,0.9231,0.2794,0.1176,0.5735,0.474,0.561,0.5909,1542,0.1393,0.2275,0.1454,0.185,1552,0.1518,0.0451,0.0226,0.0388,0.6866,0.6907,102.8615,0.5162,0.3544,98.6797,98.7624,Luck adjusted,-1.9061,-1.8902,Luck adjusted,-1.3165,-1.3056,Luck adjusted,4066292,11,6-5,So,F,"Lake Charles, LA",0.5068,0.5068,-1.4977,Adjusted from Def 3P%,-1.4569,0.4049,-1.0344,-1.0063,Adjusted from Def 3P%,High,Men
4278524_Men_2018_all,"da Silva, Oscar",Pac 12 Conference,Stanford,2018,"[[0, 0.9453, 0.1002, 0.0244], [1, 0.9691, 0.0514, 0.0125], [2, 0.7618, 0.0888, 0.0216], [3, 0.528, 0.0291, 0.0071], [4, 0.9796, 0.0063, 0.0015], [5, 0.9884, 0.0385, 0.0094], [6, 1.3551, 0.0337, 0.0082], [7, 1.1409, 0.044, 0.0107], [8, 1.3652, 0.0492, 0.012], [9, 0.9374, 0.1595, 0.0388], [10, 0.9696, 0.0802, 0.0195], [11, 0.7861, 0.1193, 0.029], [12, 1.1406, 0.0447, 0.0109], [13, 1.2443, 0.07, 0.017], [14, 1.1738, 0.0851, 0.0207]]","[0, 0, 0, 0.6442, 0.3558]",424,S-PF,OsDaSilva,"[0.0021, 0.0665, 0.2907, 0.6399, 0.0008]",395,279,455,375,244,453,428,253,541,402,243,536,120,98,102,18,107.0805,266.9157,103.2799,773.475,0.65,0,0.2755,0.9259,0.7059,0.3889,0.3333,0.1667,0.717,0.2431,0.4679,0.0826,0.4495,0.5294,0,1.0,1.0,0.5625,0.1111,0.0,0.0,1.0,0.3889,0.8889,0.0556,0.0556,0.4,0.6429,0,0.3,1.0,0.8182,0.7778,0.0,0.0,0.7273,0.4583,0.4583,0.125,0.4167,0.3333,0.5882,0.0196,0.3922,0.5436,0.5833,0.5625,1388,0.1186,0.1986,0.0659,0.1892,1385,0.1651,0.0359,0.0137,0.0428,0.6281,0.625,107.6875,0.5629,0.3535,97.8326,98.1207,Luck adjusted,-1.8015,-1.7454,Luck adjusted,-1.126,-1.0909,Luck adjusted,4278524,13,-,So,F,"Munich, Germany",0.0354,0.0354,-1.9557,Adjusted from Def 3P%,-1.9204,0.0362,-1.2223,-1.2002,Adjusted from Def 3P%,High,Men
4066471_Men_2018_all,"Rose, Quinton",American Athletic Conference,Temple,2018,"[[0, 0.7789, 0.1935, 0.0654], [1, 0.9758, 0.079, 0.0267], [2, 0.7441, 0.1257, 0.0425], [3, 0.6281, 0.0061, 0.002], [4, 0.6267, 0.09, 0.0304], [5, 1.1477, 0.028, 0.0095], [6, 1.2495, 0.0418, 0.0141], [7, 1.1327, 0.0323, 0.0109], [8, 1.2498, 0.0109, 0.0037], [9, 0.7121, 0.0774, 0.0262], [10, 0.9438, 0.0235, 0.008], [11, 0.7575, 0.026, 0.0088], [12, 0.9819, 0.0088, 0.003], [13, 1.1836, 0.0472, 0.0159], [14, 1.0821, 0.21, 0.071]]","[0, 0.0148, 0.9338, 0.0514, 0]",489,WF,QuRose,"[0.1025, 0.7886, 0.1061, 0.0027, 0]",482,375,503,385,192,496,429,250,545,330,132,552,351,149,175,176,106.7201,557.933,101.2849,1155.375,0.4644,0,0.2752,0.9512,0.64,0.4196,0.2898,0.3137,0.6846,0.26,0.35,0.352,0.298,0.4583,0,0.6,1.0,0.3333,0.8,0.6667,0.1667,0.8462,0.4483,0.5172,0.3103,0.1724,0.1429,0.5556,0,0.2581,0.875,0.7164,0.4583,0.087,0.5,0.7209,0.3554,0.5537,0.1901,0.2562,0.3276,0.4512,0.1098,0.439,0.449,0.5345,0.5124,2025,0.1483,0.1488,0.0142,0.2688,2031,0.1082,0.0231,0.035,0.0069,0.8717,0.8706,93.1841,0.1038,0.0905,99.1608,98.6994,Luck adjusted,-1.4776,-1.5678,Luck adjusted,-1.2863,-1.3648,Luck adjusted,4066471,01,6-8,Jr,F,"Rochester, NY",0.0075,0.0075,-1.9667,Adjusted from Def 3P%,-2.0589,-0.0078,-1.7121,-1.7924,Adjusted from Def 3P%,High,Men
4397126_Men_2018_all,"Brown, Moses",Pac 12 Conference,UCLA,2018,"[[5, 1.015, 0.0222, 0.0049], [7, 0.9623, 0.0006, 0], [8, 1.1417, 0.2527, 0.0561], [9, 0.5783, 0.2753, 0.0611], [10, 0.9136, 0.0308, 0.0068], [12, 1.0624, 0.0388, 0.0086], [13, 1.2514, 0.2645, 0.0587], [14, 1.0757, 0.1151, 0.0255]]","[0, 0, 0, 0, 1]",359,C,MoBrown,"[0, 0, 0, 0, 1]",302,207,370,321,225,377,430,341,492,425,347,489,219,0,185,34,107.4719,291.7044,101.7864,746.6217,0.6073,0,0.0,0.0,0.6865,0.5354,0.1765,0.3333,0.3516,0.5845,0.8447,0.1553,0.0,0.7077,0,0.0,0.0,0.7627,0.0444,0.1667,0.0,0.3864,0.6769,0.9077,0.0923,0.0,0.0,0.6,0,0.0,0.0,0.6,1.0,0.0,0.0,0.4286,1.05,1.0,0.0,0.0,0.0833,0.5556,0.1111,0.3333,0.6073,0.7077,0.6,1343,0.0226,0.168,0.1499,0.2143,1342,0.2082,0.0396,0.0142,0.084,0.5513,0.5491,106.1204,1.2547,0.6917,96.364,97.4834,Luck adjusted,-2.156,-1.9387,Luck adjusted,-1.1839,-1.0646,Luck adjusted,4397126,1,7-1,Fr,C,"Queens, NY",0.3717,0.3717,-1.5949,Adjusted from Def 3P%,-1.542,0.2264,-0.8758,-0.8467,Adjusted from Def 3P%,High,Men
4278352_Men_2018_all,"Crutcher, Jalen",Atlantic 10 Conference,Dayton,2018,"[[0, 0.8103, 0.1952, 0.0629], [1, 0.9191, 0.1087, 0.035], [2, 1.0633, 0.1611, 0.0519], [3, 0.9751, 0.0683, 0.022], [4, 0.6629, 0.0771, 0.0248], [5, 1.3099, 0.0754, 0.0243], [6, 1.3177, 0.0179, 0.0058], [7, 1.2723, 0.0877, 0.0282], [9, 0.805, 0.0233, 0.0075], [13, 0.8571, 0.0194, 0.0063], [14, 1.1804, 0.1658, 0.0534]]","[1, 0, 0, 0, 0]",516,s-PG,JaCrutcher,"[0.6907, 0.3056, 0.0036, 0.0001, 0]",422,660,327,314,584,226,431,664,272,305,634,193,172,193,97,75,105.14,429.8262,102.1992,1204.3067,0.4826,0,0.3627,0.7143,0.6082,0.1186,0.32,0.25,0.7073,0.2247,0.2658,0.2055,0.5288,0.6667,0,0.2222,1.0,0.0,0.0,0.6667,0.5,0.0,0.0,0.0,0.25,0.75,1.25,0.6667,0,0.3871,0.6667,0.7353,0.12,0.375,0.3333,0.5909,0.3014,0.4658,0.1096,0.4247,1.725,0.5722,0.1497,0.2781,0.5151,0.4167,0.6301,1981,0.2829,0.2094,0.0099,0.2336,1963,0.1144,0.0157,0.0148,0.0039,0.905,0.8972,106.2389,1.6831,1.5231,102.8408,102.3168,Luck adjusted,-0.4562,-0.5601,Luck adjusted,-0.4093,-0.5025,Luck adjusted,4278352,10,6-1,So,G,"Memphis, TN",1.803,1.803,-0.1627,Adjusted from Def 3P%,-0.4152,1.7055,-0.146,-0.3725,Adjusted from Def 3P%,High,Men
4395713_Men_2018_all,"Locke, Noah",Southeastern Conference,Florida,2018,"[[0, 0.8395, 0.1387, 0.0306], [1, 0.9488, 0.0763, 0.0169], [2, 1.1155, 0.3847, 0.085], [3, 0.9836, 0.0646, 0.0143], [4, 0.6787, 0.0829, 0.0183], [5, 1.0704, 0.019, 0.0042], [6, 1.3324, 0.0123, 0.0027], [7, 1.176, 0.0076, 0.0017], [9, 0.5157, 0.0082, 0.0018], [13, 1.2385, 0.0577, 0.0127], [14, 1.0376, 0.148, 0.0327]]","[0, 0.3704, 0.6146, 0.015, 0]",545,WG,NoLocke,"[0.0714, 0.7243, 0.1819, 0.0224, 0]",345,526,302,333,476,286,432,470,423,393,413,387,87,214,14,73,111.1061,274.5952,98.2397,915.4933,0.3678,0,0.3785,0.8765,0.4286,0.1667,0.3562,0.2692,0.775,0.1329,0.0465,0.2425,0.711,0.6667,0,0.3333,0.75,0.0,0.0,0.8,0.5,0.875,0.4444,0.0556,0.2778,0.6667,0.0,0.2,0,0.3902,0.9375,0.5,0.0,0.125,0.0,0.75,0.0784,0.0392,0.1569,0.8039,0.2222,0.3,0.1,0.6,0.51,0.5556,0.5098,1469,0.0477,0.0473,0.0275,0.1737,1486,0.0784,0.0226,0.0108,0.0,0.6297,0.6331,110.8429,1.84,1.1585,105.8686,104.051,Luck adjusted,-0.9833,-1.3246,Luck adjusted,-0.6226,-0.8387,Luck adjusted,4395713,10,6-3,Fr,G,"Baltimore, MD",0.8831,0.8831,-1.0791,Adjusted from Def 3P%,-1.3878,0.6237,-0.6832,-0.8787,Adjusted from Def 3P%,High,Men
3908808_Men_2018_all,"McMahon, Ryan",Atlantic Coast Conference,Louisville,2018,"[[0, 1.0985, 0.1126, 0.0301], [1, 0.9966, 0.1323, 0.0354], [2, 0.8447, 0.3279, 0.0877], [3, 0.7583, 0.022, 0.0059], [4, 0.5715, 0.0634, 0.017], [5, 1.0956, 0.0535, 0.0143], [6, 1.4212, 0.031, 0.0083], [7, 1.0061, 0.0909, 0.0243], [9, 0.5405, 0.0214, 0.0057], [13, 1.2857, 0.0195, 0.0052], [14, 1.5308, 0.1256, 0.0336]]","[0.3709, 0.6291, 0, 0, 0]",457,s-PG,RyMcmahon,"[0.618, 0.3786, 0.0033, 0.0002, 0]",409,476,401,435,505,412,433,476,418,450,491,429,31,146,19,12,110.0027,214.3667,98.4946,641.1733,0.4839,0,0.3493,0.902,0.6316,0.3333,0.25,0.6667,0.9483,0.3277,0.1073,0.0678,0.8249,0.0,0,0.4286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333,0.6667,0,0.5417,0.7692,1.0,0.0,0.0,0.0,0.9412,0.6296,0.0741,0.037,0.8889,0.7333,0.4407,0.1356,0.4237,0.5169,0.6429,0.7963,1166,0.1686,0.1819,0.005,0.18,1087,0.0515,0.0309,0.0138,0.0068,0.5128,0.4784,106.536,1.0662,0.5467,103.8729,103.2737,Luck adjusted,-1.1624,-1.276,Luck adjusted,-0.5561,-0.6105,Luck adjusted,3908808,30,6-0,Jr,G,"Sarasota, FL",0.9065,0.9065,-1.0394,Adjusted from Def 3P%,-1.1463,0.4731,-0.4973,-0.5484,Adjusted from Def 3P%,High,Men
4278307_Men_2018_all,"Brown, Justin",American Athletic Conference,South Fla.,2018,"[[0, 1.0572, 0.1043, 0.0204], [1, 0.875, 0.0924, 0.0181], [2, 1.0287, 0.3725, 0.0731], [3, 0.9444, 0.0175, 0.0034], [4, 0.9924, 0.0606, 0.0119], [5, 0.9282, 0.0319, 0.0063], [6, 1.3451, 0.0397, 0.0078], [7, 1.0118, 0.0284, 0.0056], [9, 0.4836, 0.0111, 0.0022], [13, 1.037, 0.093, 0.0182], [14, 1.0761, 0.1485, 0.0291]]","[0, 0.0006, 0.8574, 0.1336, 0.0083]",518,WG,JuBrown,"[0.0421, 0.5343, 0.3177, 0.1059, 0]",519,489,509,508,457,509,434,185,626,419,197,653,67,176,33,34,105.7807,248.9438,103.5951,880.6667,0.5672,0,0.3693,0.9538,0.6364,0.5714,0.5,0.5294,0.7447,0.1934,0.1358,0.1399,0.7243,0.5,0,0.3,1.0,0.5,0.2,0.5,0.5,0.7,0.4167,0.4167,0.1667,0.4167,0.2,0.5,0,0.3784,0.9286,0.6667,1.0,0.0,0.0,0.25,0.0889,0.1333,0.0444,0.8222,0.1667,0.4643,0.0714,0.4286,0.5576,0.4792,0.5556,1557,0.068,0.1567,0.0549,0.1523,1538,0.0659,0.0223,0.015,0.0054,0.595,0.5913,111.0808,0.066,0.0392,100.0385,98.6114,Luck adjusted,-1.1324,-1.4138,Luck adjusted,-0.6696,-0.836,Luck adjusted,4278307,13,6-6,So,G,"Atlanta, GA",-0.4517,-0.4517,-2.3816,Adjusted from Def 3P%,-2.5388,-0.2554,-1.4083,-1.5012,Adjusted from Def 3P%,High,Men
4066856_Men_2018_all,"Ohams, Chuba",Atlantic 10 Conference,Fordham,2018,"[[2, 0, 0.0019, 0], [3, 0, 0.0085, 0.002], [5, 1.0263, 0.0112, 0.0026], [7, 0.9247, 0.007, 0.0017], [8, 1.035, 0.2257, 0.0533], [9, 0.5031, 0.2852, 0.0673], [10, 0.8687, 0.1087, 0.0257], [11, 0.8916, 0.0246, 0.0058], [12, 0.8898, 0.0443, 0.0105], [13, 1.0066, 0.1378, 0.0325], [14, 1.1069, 0.1451, 0.0343]]","[0, 0, 0, 0.2918, 0.7082]",410,C,ChOhams,"[0, 0, 0.0111, 0.0495, 0.9394]",662,95,776,645,149,798,435,37,768,431,100,781,154,10,118,36,101.785,206.7183,105.6856,635.6967,0.461,0,0.3,1.0,0.5678,0.597,0.1111,0.25,0.5172,0.3537,0.7195,0.2195,0.061,0.5,0,0.0,0.0,0.5357,0.0667,0.0,0.0,0.5,0.3333,0.9333,0.0667,0.0,0.0667,0.5217,0,1.0,1.0,0.5789,0.7273,0.25,1.0,0.6,0.4167,0.7917,0.1667,0.0417,0.3846,0.3333,0.1429,0.5238,0.4604,0.5,0.5625,1011,0.0722,0.2032,0.083,0.2057,1086,0.2534,0.0509,0.0175,0.0621,0.492,0.5272,88.5449,-3.2433,-1.5956,88.3226,86.0776,Luck adjusted,-2.759,-3.2191,Luck adjusted,-1.4545,-1.6971,Luck adjusted,4066856,1,6-9,Jr,F,"Bronx, NY",-1.8263,-1.8263,-3.743,Adjusted from Def 3P%,-3.8525,-0.9015,-1.9732,-2.031,Adjusted from Def 3P%,High,Men
4066799_Men_2018_all,"Gresham, Brison",American Athletic Conference,Houston,2018,"[[5, 0.9778, 0.0163, 0.0023], [7, 0.642, 0.0021, 0], [8, 1.1589, 0.4005, 0.0561], [9, 0.344, 0.1336, 0.0187], [10, 0.8968, 0.0795, 0.0111], [12, 0.5357, 0.0266, 0.0037], [13, 1.1846, 0.1877, 0.0263], [14, 1.5422, 0.1538, 0.0216]]","[0, 0, 0, 0.0025, 0.9975]",273,C,BrGresham,"[0, 0, 0, 0, 1]",460,181,574,523,411,556,436,501,406,516,566,464,74,0,65,9,105.7768,113.3238,101.1613,489.4783,0.7027,0,0.0,0.0,0.7846,0.8235,0.1111,0.0,0.4848,0.4459,0.8784,0.1216,0.0,0.625,0,0.0,0.0,0.625,0.1,0.0,0.0,0.5714,0.4375,1.0,0.0,0.0,0.6,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.6,1.0,1.0,0.0,0.0,0.2,0.2308,0.2308,0.5385,0.7027,0.625,1.0,806,0.0466,0.2824,0.1336,0.1382,826,0.1354,0.0864,0.0133,0.1205,0.3274,0.3343,108.0461,-0.4912,-0.1608,94.2205,89.781,Luck adjusted,-2.279,-3.1545,Luck adjusted,-0.7618,-1.0545,Luck adjusted,4066799,55,6-8,Jr,F,"New Orleans, LA",0.9834,0.9834,-0.9318,Adjusted from Def 3P%,-1.4296,0.329,-0.3115,-0.4779,Adjusted from Def 3P%,High,Men
4396972_Men_2018_all,"Smart, Javonte",Southeastern Conference,LSU,2018,"[[0, 0.7449, 0.3089, 0.0902], [1, 0.9023, 0.1345, 0.0393], [2, 0.919, 0.1171, 0.0342], [3, 0.8054, 0.0662, 0.0193], [4, 0.627, 0.0795, 0.0232], [5, 1.1805, 0.0175, 0.0051], [6, 1.307, 0.0208, 0.0061], [7, 1.1166, 0.0833, 0.0243], [9, 0.5757, 0.0218, 0.0064], [13, 0.6689, 0.0242, 0.0071], [14, 1.1908, 0.1262, 0.0369]]","[0.3162, 0.1894, 0.4944, 0, 0]",638,CG,JaSmart,"[0.2375, 0.7094, 0.0515, 0.0017, 0]",459,566,416,402,489,385,437,635,298,386,604,265,222,132,103,119,109.9123,370.7107,98.7287,1018.7317,0.4054,0,0.3106,0.6341,0.466,0.125,0.3529,0.0476,0.8391,0.2458,0.291,0.3362,0.3729,0.3333,0,0.1667,1.0,0.3333,0.0,0.3333,0.0,0.5,0.1667,0.25,0.25,0.5,0.0,0.5152,0,0.3889,0.4286,0.5,0.25,0.5294,0.1111,0.7778,0.7059,0.3137,0.3333,0.3529,0.75,0.3951,0.0988,0.5062,0.428,0.2917,0.5392,1783,0.1494,0.1699,0.0163,0.2109,1779,0.1091,0.0228,0.0247,0.0046,0.7115,0.7099,101.8411,0.9465,0.6734,105.4779,105.4955,Luck adjusted,-0.8416,-0.8382,Luck adjusted,-0.5974,-0.5951,Luck adjusted,4396972,1,6-4,Fr,G,"Baton Rouge, LA",1.6129,1.6129,-0.3017,Adjusted from Def 3P%,-0.397,1.1428,-0.2142,-0.2818,Adjusted from Def 3P%,High,Men
4397036_Men_2018_all,"Zegarowski, Marcus",Big East Conference,Creighton,2018,"[[0, 0.8203, 0.2129, 0.0597], [1, 1.101, 0.2451, 0.0687], [2, 1.1848, 0.1587, 0.0445], [3, 1.1016, 0.0626, 0.0175], [4, 0.5651, 0.0297, 0.0083], [5, 1.0889, 0.0444, 0.0125], [6, 1.3927, 0.0168, 0.0047], [7, 1.0895, 0.0639, 0.0179], [9, 1.0839, 0.0027, 0], [13, 0.8462, 0.0272, 0.0076], [14, 1.167, 0.1361, 0.0381]]","[1, 0, 0, 0, 0]",519,s-PG,MaZegarowski,"[0.5107, 0.4752, 0.0136, 0.0006, 0]",386,662,281,362,632,268,438,779,178,398,793,188,102,125,77,25,108.857,272.2012,100.6997,863.2333,0.5,0,0.392,0.7143,0.5844,0.0889,0.24,0.1667,0.7541,0.2687,0.3392,0.1101,0.5507,0.5,0,0.2,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.3636,0.1818,0.4545,0.5,0.64,0,0.35,0.5714,0.6522,0.1333,0.5,0.0,0.6667,0.3333,0.5111,0.0444,0.4444,1.2174,0.3333,0.0294,0.6373,0.5485,0.4091,0.5889,1523,0.2086,0.2057,0.0231,0.1948,1526,0.1063,0.0266,0.019,0.0013,0.652,0.6538,110.9936,1.972,1.2857,106.5149,108.0021,Luck adjusted,-0.4488,-0.1638,Luck adjusted,-0.2934,-0.1071,Luck adjusted,4397036,11,6-2,Fr,G,"Hamilton, MA",2.6821,2.6821,0.7681,Adjusted from Def 3P%,0.8178,1.7803,0.5022,0.5347,Adjusted from Def 3P%,High,Men
4066761_Men_2018_all,"Brito, Diogo",Mountain West Conference,Utah St.,2018,"[[0, 0.8001, 0.1894, 0.0492], [1, 1.0231, 0.1499, 0.0389], [2, 1.0508, 0.196, 0.0509], [3, 0.9741, 0.0146, 0.0038], [4, 0.6434, 0.0573, 0.0149], [5, 1.0581, 0.0663, 0.0172], [6, 1.1515, 0.0551, 0.0143], [7, 1.1103, 0.0684, 0.0178], [9, 0.5991, 0.0115, 0.003], [13, 1.4797, 0.0496, 0.0129], [14, 1.2683, 0.1419, 0.0368]]","[0, 0.0738, 0.8219, 0.1043, 0]",484,WG,DiBrito,"[0.0954, 0.6547, 0.2232, 0.0267, 0]",391,275,454,379,270,457,439,571,353,413,543,339,101,106,71,30,104.8296,252.6722,104.0908,801.7833,0.4851,0,0.4151,0.9545,0.5915,0.5,0.2333,0.2857,0.7297,0.3575,0.343,0.1449,0.5121,0.5556,0,0.6,1.0,0.5714,0.5,0.5,0.0,1.0,0.1053,0.3684,0.1053,0.5263,0.0,0.5455,0,0.5,1.0,0.6667,0.75,0.0,0.0,0.7826,0.6389,0.5,0.1111,0.3889,0.7368,0.5278,0.0972,0.375,0.5556,0.7368,0.625,1414,0.1607,0.2058,0.0334,0.1822,1411,0.1622,0.0288,0.0234,0.0072,0.5946,0.5919,109.6005,0.5686,0.3381,95.6793,96.5166,Luck adjusted,-1.8208,-1.6542,Luck adjusted,-1.0777,-0.9791,Luck adjusted,4066761,24,6-5,Jr,G,"Povoa de Varzim, Portugal",1.2765,1.2765,-0.6337,Adjusted from Def 3P%,-0.5382,0.8091,-0.3751,-0.3186,Adjusted from Def 3P%,High,Men
4397131_Men_2018_all,"Singleton, David",Pac 12 Conference,UCLA,2018,"[[0, 0.8611, 0.1292, 0.0223], [1, 1.0069, 0.1819, 0.0314], [2, 1.3594, 0.2585, 0.0447], [3, 1.2429, 0.0118, 0.002], [4, 0.7403, 0.0556, 0.0096], [5, 1.0168, 0.029, 0.005], [6, 1.1238, 0.0643, 0.0111], [7, 1.0709, 0.0373, 0.0065], [9, 0.7792, 0.0072, 0.0012], [13, 1.1429, 0.0342, 0.0059], [14, 1.1757, 0.191, 0.033]]","[0.5197, 0.4803, 0, 0, 0]",355,CG,DaSingleton,"[0.3262, 0.6573, 0.0161, 0.0004, 0]",382,680,266,449,693,341,440,356,490,481,432,496,43,75,28,15,108.0296,127.7524,102.2932,561.4167,0.4186,0,0.4667,0.9429,0.5,0.5,0.2667,0.0,0.6944,0.3051,0.2373,0.1271,0.6356,0.6667,0,0.3333,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.3333,0.1667,0.5,0.0,0.2727,0,0.4737,0.8889,0.375,0.3333,0.0,0.0,0.7333,0.5,0.2667,0.1,0.6333,0.75,0.2727,0.1515,0.5455,0.5975,0.5833,0.55,1017,0.1075,0.0939,0.0061,0.1221,1029,0.0625,0.0224,0.0165,0.0097,0.4175,0.421,124.0627,2.0559,0.8583,106.0689,104.0156,Luck adjusted,-0.3786,-0.7751,Luck adjusted,-0.1594,-0.3263,Luck adjusted,4397131,34,6-4,Fr,G,"Los Angeles, CA",0.3749,0.3749,-1.5207,Adjusted from Def 3P%,-1.6897,0.1772,-0.6403,-0.7114,Adjusted from Def 3P%,High,Men
