_id,key,conf,team,year,style,posFreqs,doc_count,posClass,code,posConfidences,adj_rtg_margin_rank,def_adj_rtg_rank,off_adj_rtg_rank,adj_prod_margin_rank,def_adj_prod_rank,off_adj_prod_rank,adj_rapm_margin_rank,def_adj_rapm_rank,off_adj_rapm_rank,adj_rapm_prod_margin_rank,def_adj_rapm_prod_rank,off_adj_rapm_prod_rank,total_off_2p_attempts.value,total_off_3p_attempts.value,total_off_2prim_attempts.value,total_off_2pmid_attempts.value,off_adj_opp.value,off_poss.value,def_adj_opp.value,duration_mins.value,off_2p.value,off_2p_ast.value,off_3p.value,off_3p_ast.value,off_2prim.value,off_2prim_ast.value,off_2pmid.value,off_2pmid_ast.value,off_ft.value,off_ftr.value,off_2primr.value,off_2pmidr.value,off_3pr.value,off_scramble_2p.value,off_scramble_2p_ast.value,off_scramble_3p.value,off_scramble_3p_ast.value,off_scramble_2prim.value,off_scramble_2prim_ast.value,off_scramble_2pmid.value,off_scramble_2pmid_ast.value,off_scramble_ft.value,off_scramble_ftr.value,off_scramble_2primr.value,off_scramble_2pmidr.value,off_scramble_3pr.value,off_scramble_assist.value,off_trans_2p.value,off_trans_2p_ast.value,off_trans_3p.value,off_trans_3p_ast.value,off_trans_2prim.value,off_trans_2prim_ast.value,off_trans_2pmid.value,off_trans_2pmid_ast.value,off_trans_ft.value,off_trans_ftr.value,off_trans_2primr.value,off_trans_2pmidr.value,off_trans_3pr.value,off_trans_assist.value,off_ast_rim.value,off_ast_mid.value,off_ast_3p.value,off_efg.value,off_scramble_efg.value,off_trans_efg.value,off_team_poss.value,off_assist.value,off_to.value,off_orb.value,off_usage.value,def_team_poss.value,def_orb.value,def_ftr.value,def_to.value,def_2prim.value,off_team_poss_pct.value,def_team_poss_pct.value,off_rtg.value,off_adj_rtg.value,off_adj_prod.value,def_rtg.value,def_rtg.old_value,def_rtg.override,def_adj_rtg.value,def_adj_rtg.old_value,def_adj_rtg.override,def_adj_prod.value,def_adj_prod.old_value,def_adj_prod.override,roster.ncaa_id,roster.number,roster.height,roster.year_class,roster.pos,roster.origin,off_adj_rapm.value,off_adj_rapm.old_value,def_adj_rapm.value,def_adj_rapm.override,def_adj_rapm.old_value,off_adj_rapm_prod.value,def_adj_rapm_prod.value,def_adj_rapm_prod.old_value,def_adj_rapm_prod.override,tier,gender
4066213_Men_2019_all,"Bowden, Jordan",Southeastern Conference,Tennessee,2019,"[[0, 0.8904, 0.1891, 0.0571], [1, 0.9726, 0.1118, 0.0338], [2, 0.8108, 0.2109, 0.0637], [3, 0.6739, 0.0364, 0.011], [4, 0.8928, 0.1367, 0.0413], [5, 1.0924, 0.0456, 0.0138], [6, 1.023, 0.0547, 0.0165], [7, 1.1964, 0.0375, 0.0113], [9, 0.813, 0.0164, 0.0049], [13, 1.0627, 0.0601, 0.0181], [14, 1.2042, 0.1006, 0.0304]]","[0.2413, 0.7581, 0.0006, 0, 0]",568,CG,JoBowden,"[0.2613, 0.6515, 0.0772, 0.01, 0]",335,372,339,207,151,256,336,135,504,214,47,443,191,167,83,108,106.3732,392.8553,98.109,1045.4167,0.4712,0,0.2814,0.8936,0.4699,0.5641,0.4722,0.4706,0.8174,0.3212,0.2318,0.3017,0.4665,0.4615,0,0.2667,1.0,0.5,0.3333,0.4286,0.6667,1.0,0.4286,0.2143,0.25,0.5357,0.4,0.5185,0,0.3529,1.0,0.5652,0.7692,0.25,0.0,0.9545,0.5,0.5227,0.0909,0.3864,0.85,0.4235,0.2118,0.3647,0.4483,0.4286,0.5227,1755,0.1828,0.1247,0.0182,0.2213,1742,0.1134,0.0269,0.0172,0.0107,0.8771,0.8723,103.3101,1.6414,1.4396,97.6593,98.3988,Luck adjusted,-1.6777,-1.5353,Luck adjusted,-1.4635,-1.3393,Luck adjusted,4066213.0,23.0,6-5,Sr,G,"Knoxville, TN",0.3183,0.3183,-2.7308,Adjusted from Def 3P%,-2.6894,0.3629,-2.3821,-2.346,Adjusted from Def 3P%,High,Men
4397249_Men_2019_all,"McConnell, Caleb",Big Ten Conference,Rutgers,2019,"[[0, 0.7499, 0.2169, 0.0552], [1, 0.8344, 0.1023, 0.026], [2, 0.8573, 0.1285, 0.0327], [3, 0.7745, 0.012, 0.0031], [4, 0.8433, 0.1327, 0.0338], [5, 0.8621, 0.0541, 0.0138], [6, 0.8415, 0.0575, 0.0146], [7, 0.932, 0.064, 0.0163], [9, 0.694, 0.0057, 0.0014], [13, 1.076, 0.0663, 0.0169], [14, 1.1251, 0.16, 0.0407]]","[0, 0.2861, 0.6747, 0.0391, 0]",405,WG,CaMcconnell,"[0.0435, 0.3906, 0.4931, 0.0726, 0.0002]",370,139,489,385,187,491,337,88,569,360,161,566,138,49,49,89,107.3902,217.1188,97.6161,647.0117,0.4638,0,0.2857,0.9286,0.5306,0.5385,0.427,0.2368,0.7917,0.2567,0.262,0.4759,0.262,0.5714,0,0.0,0.0,0.6667,0.0,0.4,0.5,1.0,0.2941,0.5294,0.2941,0.1765,0.375,0.5417,0,0.25,1.0,0.625,0.8,0.375,0.0,0.8333,0.5625,0.5,0.25,0.25,0.8667,0.5909,0.0682,0.3409,0.4545,0.4706,0.5,1073,0.1333,0.1934,0.0535,0.2023,1072,0.1329,0.0326,0.0233,0.0108,0.5299,0.5294,99.127,0.3765,0.1995,93.7718,91.2257,Luck adjusted,-2.5971,-3.0827,Luck adjusted,-1.3749,-1.6319,Luck adjusted,4397249.0,22.0,6-6,So,G,"Jacksonville, FL",-0.0685,-0.0685,-3.1122,Adjusted from Def 3P%,-3.5005,-0.0189,-1.6475,-1.8531,Adjusted from Def 3P%,High,Men
4066993_Men_2019_all,"Smith, Dru",Southeastern Conference,Missouri,2019,"[[0, 0.8644, 0.2885, 0.1044], [1, 0.8789, 0.234, 0.0847], [2, 0.8973, 0.0685, 0.0248], [3, 0.7962, 0.0421, 0.0153], [4, 0.6877, 0.0839, 0.0304], [5, 0.9735, 0.0487, 0.0176], [6, 1.3639, 0.0318, 0.0115], [7, 1.0037, 0.0703, 0.0255], [9, 0.5595, 0.0121, 0.0044], [13, 1.1474, 0.0353, 0.0128], [14, 1.2041, 0.0847, 0.0307]]","[1, 0, 0, 0, 0]",734,s-PG,DrSmith,"[0.7591, 0.2326, 0.008, 0.0002, 0]",197,320,201,114,144,137,338,212,429,251,115,392,211,85,102,109,106.2463,391.3226,98.6855,1021.8867,0.4597,0,0.2941,0.68,0.549,0.125,0.3761,0.0976,0.8986,0.4662,0.3446,0.3682,0.2872,0.5,0,0.25,1.0,0.6667,0.0,0.3333,0.0,1.0,0.5625,0.375,0.375,0.25,0.5714,0.5217,0,0.25,1.0,0.6429,0.0,0.3333,0.0,0.8571,1.129,0.4516,0.2903,0.2581,1.3571,0.3554,0.0744,0.5537,0.4544,0.4688,0.4839,1698,0.2827,0.2198,0.0448,0.2409,1706,0.1092,0.0382,0.0375,0.015,0.8144,0.8139,107.5444,2.8986,2.3606,96.5602,94.0792,Luck adjusted,-1.8671,-2.3453,Luck adjusted,-1.5197,-1.9089,Luck adjusted,4066993.0,12.0,6-3,Jr,G,"Evansville, IN",0.7354,0.7354,-2.3081,Adjusted from Def 3P%,-2.7272,0.5861,-1.8786,-2.2197,Adjusted from Def 3P%,High,Men
3946957_Men_2019_all,"Hazzard, Max",Pac 12 Conference,Arizona,2019,"[[0, 0.893, 0.0886, 0.0204], [1, 0.9869, 0.1645, 0.0379], [2, 0.9838, 0.304, 0.07], [3, 0.9195, 0.0496, 0.0114], [4, 0.2028, 0.031, 0.0071], [5, 1.0075, 0.0175, 0.004], [6, 1.6773, 0.0103, 0.0024], [7, 1.1217, 0.0275, 0.0063], [9, 0.7856, 0.032, 0.0074], [13, 0.7, 0.0507, 0.0117], [14, 1.6054, 0.2242, 0.0516]]","[0.0341, 0.8909, 0.075, 0, 0]",331,CG,MaHazzard,"[0.277, 0.6957, 0.0257, 0.0016, 0]",223,325,223,411,549,357,339,540,258,476,624,378,31,92,18,13,106.1711,127.8,100.153,424.73,0.5806,0,0.3913,0.8889,0.8333,0.3333,0.2308,0.3333,0.8333,0.1463,0.1463,0.1057,0.748,0.0,0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111,0.8889,1.5,0.9167,0,0.5455,0.9167,0.9,0.4444,1.0,0.0,0.7273,0.3235,0.2941,0.0588,0.6471,0.3478,0.1724,0.1724,0.6552,0.5854,0.3333,0.8529,733,0.1218,0.1408,0.0184,0.164,723,0.0984,0.0445,0.0249,0.0028,0.3169,0.3123,118.6413,2.6778,0.8486,96.5901,95.9702,Luck adjusted,-1.8481,-1.9677,Luck adjusted,-0.5772,-0.6145,Luck adjusted,3946957.0,5.0,6-0,Sr,G,"Los Angeles, CA",2.0743,2.0743,-0.9669,Adjusted from Def 3P%,-1.1603,0.6585,-0.302,-0.3624,Adjusted from Def 3P%,High,Men
4277950_Men_2019_all,"McCaffery, Connor",Big Ten Conference,Iowa,2019,"[[0, 0.814, 0.1214, 0.0269], [1, 1.0121, 0.1827, 0.0405], [2, 0.958, 0.1653, 0.0366], [3, 0.8421, 0.0342, 0.0076], [4, 0.6851, 0.0646, 0.0143], [5, 1.1617, 0.0845, 0.0187], [6, 1.1066, 0.0208, 0.0046], [7, 1.0876, 0.1751, 0.0388], [9, 0.7707, 0.0316, 0.007], [13, 1.4609, 0.0345, 0.0076], [14, 1.097, 0.0853, 0.0189]]","[0.1561, 0.3166, 0.5204, 0.0069, 0]",396,s-PG,CoMccaffery,"[0.6306, 0.3528, 0.0154, 0.0012, 0]",334,635,240,260,522,185,340,703,171,274,690,145,63,97,24,39,108.2787,182.2381,96.6395,933.4017,0.3492,0,0.3402,0.8485,0.4167,0.3,0.3077,0.1667,0.7813,0.4,0.15,0.2437,0.6062,0.6,0,0.5,0.6667,0.5,0.0,1.0,0.0,1.0,0.4545,0.3636,0.0909,0.5455,0.8333,0.2222,0,0.3333,1.0,0.4,0.5,0.0,0.0,0.9444,0.8571,0.2381,0.1905,0.5714,4.8333,0.5161,0.0968,0.3871,0.4469,0.6818,0.381,1600,0.2105,0.1482,0.0259,0.1281,1609,0.1202,0.0348,0.0218,0.0036,0.7477,0.7501,119.1448,2.4844,1.8575,103.847,104.2554,Luck adjusted,-0.8382,-0.761,Luck adjusted,-0.6288,-0.5708,Luck adjusted,4277950.0,30.0,6-5,So,G,"Iowa City, IA",2.8856,2.8856,-0.1436,Adjusted from Def 3P%,-0.244,2.2096,-0.1077,-0.183,Adjusted from Def 3P%,High,Men
4278128_Men_2019_all,"Lee, Ira",Pac 12 Conference,Arizona,2019,"[[5, 1.0742, 0.0456, 0.0083], [7, 1.0337, 0.0047, 0], [8, 1.1761, 0.1319, 0.024], [9, 0.7044, 0.4311, 0.0784], [10, 0.9886, 0.132, 0.024], [12, 0.8842, 0.0284, 0.0052], [13, 1.1544, 0.1087, 0.0198], [14, 1.2267, 0.1176, 0.0214]]","[0, 0, 0, 0.7347, 0.2653]",316,C,IrLee,"[0, 0.0032, 0.0906, 0.0383, 0.8678]",398,31,589,492,275,569,341,167,475,471,382,508,86,0,51,35,105.7284,118.65,98.8052,433.1333,0.5233,0,0.0,0.0,0.6863,0.5714,0.2857,0.6,0.5526,0.4419,0.593,0.407,0.0,0.5385,0,0.0,0.0,0.75,0.3333,0.2,0.0,0.7143,0.5385,0.6154,0.3846,0.0,0.1429,0.7778,0,0.0,0.0,0.875,1.0,0.0,0.0,0.4,1.1111,0.8889,0.1111,0.0,0.8571,0.45,0.05,0.5,0.5233,0.5385,0.7778,750,0.0816,0.2107,0.0758,0.1566,753,0.1878,0.0558,0.0239,0.029,0.3243,0.3253,101.893,-0.7103,-0.2303,87.8746,86.9858,Luck adjusted,-3.4584,-3.6305,Luck adjusted,-1.1249,-1.1809,Luck adjusted,4278128.0,11.0,6-7,Jr,F,"Los Angeles, CA",0.4732,0.4732,-2.5525,Adjusted from Def 3P%,-2.7468,0.1525,-0.8303,-0.8935,Adjusted from Def 3P%,High,Men
4432852_Men_2019_all,"Scott, Donta",Big Ten Conference,Maryland,2019,"[[0, 0.9595, 0.1179, 0.0197], [1, 0.9104, 0.0626, 0.0105], [2, 0.8911, 0.2419, 0.0405], [3, 0, 0.0045, 0], [4, 0.8062, 0.048, 0.008], [5, 1.0307, 0.0506, 0.0085], [6, 1.3501, 0.0557, 0.0093], [7, 1.362, 0.0205, 0.0034], [8, 1.3774, 0.0138, 0.0023], [9, 0.902, 0.041, 0.0069], [10, 0.9762, 0.0165, 0.0028], [11, 0.9086, 0.0546, 0.0091], [12, 1.1222, 0.0042, 0], [13, 1.057, 0.1409, 0.0236], [14, 1.3881, 0.1274, 0.0213]]","[0, 0, 0.0064, 0.9798, 0.0137]",305,WF,DoScott,"[0.0021, 0.1014, 0.4964, 0.4001, 0]",263,208,311,298,258,331,342,113,532,362,188,527,76,79,45,31,108.4667,153.5595,96.2344,673.555,0.5658,0,0.3165,1.0,0.6889,0.5484,0.3871,0.1667,0.8462,0.1677,0.2903,0.2,0.5097,0.5294,0,0.2857,1.0,0.5714,0.125,0.3333,0.0,0.6667,0.375,0.5833,0.125,0.2917,0.0,0.8182,0,0.3636,1.0,0.8889,0.875,0.5,0.0,1.0,0.2273,0.4091,0.0909,0.5,0.2308,0.5882,0.0,0.4118,0.5194,0.5,0.6818,1091,0.0536,0.1042,0.0681,0.1388,1094,0.1146,0.0365,0.0128,0.0066,0.5253,0.5257,114.0483,1.8381,0.9655,96.634,94.3816,Luck adjusted,-2.2342,-2.6595,Luck adjusted,-1.1745,-1.3981,Luck adjusted,4432852.0,24.0,6-7,Fr,F,"Philadelphia, PA",0.1325,0.1325,-2.8738,Adjusted from Def 3P%,-3.0336,0.0956,-1.5108,-1.5948,Adjusted from Def 3P%,High,Men
4278045_Men_2019_all,"Brown, Chaundee",Atlantic Coast Conference,Wake Forest,2019,"[[0, 0.9101, 0.1954, 0.0511], [1, 0.9982, 0.0566, 0.0148], [2, 0.9216, 0.1514, 0.0396], [4, 0.8139, 0.1832, 0.0479], [5, 0.8929, 0.0381, 0.01], [6, 1.3159, 0.068, 0.0178], [7, 1.0474, 0.0312, 0.0082], [9, 0.6706, 0.0267, 0.007], [13, 1.3292, 0.0928, 0.0243], [14, 1.1538, 0.1566, 0.041]]","[0, 0, 0.7122, 0.2826, 0.0052]",416,WG,ChBrown,"[0.0016, 0.0717, 0.6405, 0.2855, 0.0007]",365,664,251,374,651,286,343,506,280,374,496,309,156,59,69,87,105.187,247.2106,98.657,648.785,0.5064,0,0.322,1.0,0.5942,0.4634,0.4368,0.5263,0.8312,0.3581,0.3209,0.4047,0.2744,0.5333,0,0.0,0.0,0.5714,0.125,0.0,0.0,0.8846,1.625,0.875,0.0625,0.0625,0.0,0.5357,0,0.3,1.0,0.45,0.5556,0.75,0.6667,0.9375,0.4211,0.5263,0.2105,0.2632,0.3889,0.4375,0.2813,0.2813,0.5,0.5,0.5132,1164,0.106,0.1456,0.0671,0.2133,1155,0.1823,0.0291,0.0104,0.0046,0.5267,0.5252,108.2306,2.3316,1.228,101.5181,101.5292,Luck adjusted,-0.7143,-0.7122,Luck adjusted,-0.3752,-0.3741,Luck adjusted,4278045.0,23.0,6-5,Jr,G,"Orlando, FL",1.9051,1.9051,-1.098,Adjusted from Def 3P%,-1.0554,0.9518,-0.5767,-0.5543,Adjusted from Def 3P%,High,Men
3924873_Men_2019_all,"Thompson, Christion",American Athletic Conference,Tulane,2019,"[[0, 0.951, 0.3109, 0.0959], [1, 1.0356, 0.1828, 0.0563], [2, 0.8094, 0.0984, 0.0303], [3, 0.6742, 0.0441, 0.0136], [4, 0.6978, 0.074, 0.0228], [5, 1.0192, 0.0387, 0.0119], [6, 1.3294, 0.0501, 0.0155], [7, 0.9596, 0.0244, 0.0075], [9, 0.7794, 0.0088, 0.0027], [13, 1.3669, 0.0459, 0.0141], [14, 1.2035, 0.122, 0.0376]]","[0, 0.0549, 0.865, 0.0801, 0]",598,WG,ChThompson,"[0.0934, 0.6424, 0.2497, 0.0146, 0]",244,528,175,138,327,112,344,654,203,241,587,155,212,92,130,82,102.6806,398.5917,99.5251,1011.6633,0.5236,0,0.2717,0.68,0.6231,0.1852,0.3659,0.1,0.6885,0.602,0.4276,0.2697,0.3026,0.6316,0,0.5,0.0,0.625,0.0,0.6667,0.5,1.0,0.381,0.7619,0.1429,0.0952,0.2308,0.6316,0,0.2857,0.5,0.6774,0.1905,0.4286,0.0,0.619,0.9333,0.6889,0.1556,0.1556,0.7308,0.2143,0.1071,0.6786,0.4885,0.6429,0.6,1748,0.1858,0.128,0.0367,0.2342,1727,0.1854,0.0345,0.0336,0.0187,0.8396,0.8319,110.3149,3.0999,2.6026,96.5779,97.6932,Luck adjusted,-1.2172,-0.9948,Luck adjusted,-1.0126,-0.8275,Luck adjusted,3924873.0,25.0,6-4,Sr,G,"Gonzales, LA",2.539,2.539,-0.4529,Adjusted from Def 3P%,-0.2951,2.1391,-0.3767,-0.2455,Adjusted from Def 3P%,High,Men
4395662_Men_2019_all,"Bates, Manny",Atlantic Coast Conference,NC State,2019,"[[5, 1.0293, 0.0157, 0.0024], [7, 0.1951, 0.0104, 0.0016], [8, 1.2252, 0.2888, 0.0443], [9, 0.8467, 0.2579, 0.0396], [10, 0.8853, 0.1016, 0.0156], [12, 0.3038, 0.0523, 0.008], [13, 1.4971, 0.1215, 0.0187], [14, 1.3109, 0.1518, 0.0233]]","[0, 0, 0, 0, 1]",274,C,MaBates,"[0, 0, 0, 0, 1]",169,120,248,303,283,326,345,194,453,423,322,474,110,0,98,12,104.381,136.031,99.752,574.0517,0.6455,0,0.0,0.0,0.6939,0.6176,0.25,0.6667,0.4878,0.3727,0.8909,0.1091,0.0,0.9333,0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.3333,0.8667,0.1333,0.0,0.0,0.6667,0,0.0,0.0,0.75,1.0,0.0,0.0,0.6667,0.6667,0.8889,0.1111,0.0,0.0833,0.2222,0.2222,0.5556,0.6455,0.9333,0.6667,988,0.0284,0.125,0.0974,0.1294,995,0.1293,0.0535,0.0131,0.1594,0.4134,0.4181,122.022,2.3973,0.991,90.8462,89.2383,Luck adjusted,-2.6556,-2.9711,Luck adjusted,-1.1102,-1.2421,Luck adjusted,4395662.0,15.0,6-11,Fr,F,"Fayetteville, NC",0.5994,0.5994,-2.3694,Adjusted from Def 3P%,-2.6373,0.243,-0.9906,-1.1025,Adjusted from Def 3P%,High,Men
4397184_Men_2019_all,"Ayala, Eric",Big Ten Conference,Maryland,2019,"[[0, 0.8239, 0.1859, 0.0504], [1, 0.9018, 0.1934, 0.0525], [2, 0.8414, 0.1918, 0.052], [3, 0.7159, 0.0451, 0.0122], [4, 0.6316, 0.0365, 0.0099], [5, 1.1256, 0.0302, 0.0082], [6, 1.2328, 0.029, 0.0079], [7, 1.0747, 0.0671, 0.0182], [9, 0.5892, 0.0168, 0.0045], [13, 0.531, 0.0365, 0.0099], [14, 1.0773, 0.1678, 0.0455]]","[0.1587, 0.8413, 0, 0, 0]",394,CG,ErAyala,"[0.1702, 0.7464, 0.0724, 0.011, 0]",495,484,484,445,354,474,346,261,411,299,200,381,97,146,64,33,107.9147,270.4738,96.886,860.9367,0.4845,0,0.274,0.85,0.5938,0.2105,0.2727,0.0,0.7246,0.284,0.2634,0.1358,0.6008,0.0,0,0.1667,1.0,0.0,0.0,0.0,0.0,0.5,0.1429,0.1429,0.0,0.8571,2.0,0.6154,0,0.2667,0.875,0.7273,0.1875,0.0,0.0,0.7619,0.375,0.3929,0.0714,0.5357,0.875,0.2597,0.0779,0.6623,0.4403,0.2143,0.5,1456,0.1766,0.1701,0.0197,0.1897,1452,0.091,0.014,0.0083,0.0025,0.701,0.6977,100.3866,0.4149,0.2908,100.7592,99.7423,Luck adjusted,-1.358,-1.5509,Luck adjusted,-0.9475,-1.0822,Luck adjusted,4397184.0,5.0,6-5,So,G,"Wilmington, DE",0.88,0.88,-2.0885,Adjusted from Def 3P%,-2.1901,0.6487,-1.4572,-1.5282,Adjusted from Def 3P%,High,Men
4066265_Men_2019_all,"Harris, Jordan",Southeastern Conference,Georgia,2019,"[[0, 0.9928, 0.2118, 0.0481], [1, 0.8632, 0.1176, 0.0267], [2, 0.6773, 0.1266, 0.0288], [3, 0.5932, 0.0237, 0.0054], [4, 0.5698, 0.0634, 0.0144], [5, 1.1066, 0.0271, 0.0062], [6, 1.448, 0.1024, 0.0233], [7, 0.9461, 0.0193, 0.0044], [13, 1.3228, 0.0887, 0.0202], [14, 1.0909, 0.2194, 0.0499]]","[0, 0, 0.806, 0.1903, 0.0037]",272,WG,JoHarris,"[0.0079, 0.2482, 0.5884, 0.1554, 0.0001]",397,425,396,476,562,442,347,382,354,457,489,415,73,48,54,19,107.8471,153.0405,97.9622,462.265,0.6438,0,0.2917,0.7143,0.7407,0.425,0.3684,0.4286,0.75,0.2975,0.4463,0.157,0.3967,0.625,0,0.5,0.6667,0.6,0.0,0.6667,0.0,0.75,0.2857,0.3571,0.2143,0.4286,0.5,0.625,0,0.3077,0.5,0.6429,0.3333,0.5,1.0,0.6,0.3448,0.4828,0.069,0.4483,0.3571,0.2727,0.0909,0.6364,0.562,0.6786,0.5517,804,0.0944,0.2418,0.0711,0.1923,822,0.1576,0.0417,0.0316,0.0222,0.357,0.3648,104.9827,1.2276,0.4383,99.8079,98.6809,Luck adjusted,-1.5266,-1.7406,Luck adjusted,-0.557,-0.6351,Luck adjusted,4066265.0,2.0,6-5,Sr,G,"Iron City, GA",1.3437,1.3437,-1.6175,Adjusted from Def 3P%,-1.7456,0.4824,-0.5901,-0.6369,Adjusted from Def 3P%,High,Men
4396979_Men_2019_all,"Williams, Emmitt",Southeastern Conference,LSU,2019,"[[0, 0.9213, 0.0591, 0.0153], [1, 0.892, 0.0076, 0.002], [2, 1.1315, 0.0154, 0.004], [4, 0.6668, 0.0251, 0.0065], [5, 1.1205, 0.0348, 0.009], [6, 1.3784, 0.0266, 0.0069], [7, 0.9908, 0.0159, 0.0041], [8, 1.3892, 0.1074, 0.0278], [9, 0.8322, 0.3058, 0.0792], [10, 0.8287, 0.0851, 0.022], [11, 1.2365, 0.0236, 0.0061], [12, 1.0677, 0.0312, 0.0081], [13, 1.4181, 0.1254, 0.0325], [14, 1.346, 0.137, 0.0355]]","[0, 0, 0, 0.0007, 0.9993]",493,PF/C,EmWilliams,"[0.0001, 0.0035, 0.1254, 0.1117, 0.7594]",123,649,57,119,577,61,348,758,145,302,768,139,240,19,145,95,105.9439,346.2952,98.7172,866.0333,0.5708,0,0.4211,1.0,0.7172,0.4904,0.3474,0.3333,0.7671,0.5637,0.5598,0.3668,0.0734,0.675,0,0.0,0.0,0.7,0.0476,0.6,0.1667,0.8519,0.675,0.75,0.25,0.0,0.1111,0.6875,0,0.3333,1.0,0.7037,0.7368,0.6,0.6667,0.7647,0.9714,0.7714,0.1429,0.0857,0.087,0.4595,0.2432,0.2973,0.5753,0.675,0.6714,1510,0.0811,0.1675,0.1015,0.2235,1519,0.1536,0.0392,0.0158,0.0471,0.6886,0.6927,119.181,4.8551,3.343,102.008,104.5858,Luck adjusted,-0.7609,-0.2625,Luck adjusted,-0.527,-0.1819,Luck adjusted,4396979.0,5.0,6-6,So,F,"Fort Myers, FL",3.21,3.21,0.252,Adjusted from Def 3P%,0.5701,2.2701,0.1746,0.3949,Adjusted from Def 3P%,High,Men
4278094_Men_2019_all,"Weatherspoon, Nick",Southeastern Conference,Mississippi St.,2019,"[[0, 0.8789, 0.3023, 0.0989], [1, 1.0734, 0.1057, 0.0346], [2, 0.9617, 0.0438, 0.0143], [3, 0.8416, 0.0255, 0.0083], [4, 0.7458, 0.1561, 0.0511], [5, 1.2501, 0.0402, 0.0131], [6, 1.3578, 0.0284, 0.0093], [7, 1.0307, 0.0788, 0.0258], [9, 0.6042, 0.0246, 0.0081], [13, 1.0774, 0.0354, 0.0116], [14, 1.0758, 0.1593, 0.0521]]","[1, 0, 0, 0, 0]",352,s-PG,NiWeatherspo,"[0.6759, 0.3061, 0.0173, 0.0008, 0]",357,665,245,367,654,280,349,450,322,369,442,330,162,31,69,93,107.8226,251.2857,97.5748,636.4117,0.4691,0,0.2581,0.625,0.5942,0.2195,0.3763,0.1143,0.8293,0.4249,0.3575,0.4819,0.1606,0.5,0,0.0,0.0,0.5,0.0,0.5,1.0,1.0,0.75,0.5,0.25,0.25,1.3333,0.4839,0,0.0,0.0,0.5909,0.3846,0.2222,0.0,0.913,0.6571,0.6286,0.2571,0.1143,1.7333,0.3953,0.2558,0.3488,0.456,0.375,0.4286,1080,0.2748,0.2348,0.0185,0.2387,1082,0.1066,0.0427,0.0176,0.015,0.521,0.5225,104.3389,2.4362,1.2692,104.0906,101.2064,Luck adjusted,-0.7089,-1.2567,Luck adjusted,-0.3704,-0.6566,Luck adjusted,4278094.0,0.0,6-2,Jr,G,"Canton, MS",1.6386,1.6386,-1.3159,Adjusted from Def 3P%,-1.5584,0.8812,-0.6875,-0.8142,Adjusted from Def 3P%,High,Men
4592404_Men_2019_all,"Patterson, Addison",Pac 12 Conference,Oregon,2019,"[[0, 0.7887, 0.2795, 0.0699], [1, 1.1212, 0.1068, 0.0267], [2, 0.9211, 0.1478, 0.037], [3, 0.8517, 0.0228, 0.0057], [4, 0.9477, 0.041, 0.0103], [5, 0.979, 0.0228, 0.0057], [6, 1.2141, 0.1602, 0.04], [7, 0.9145, 0.0017, 0], [13, 1.0847, 0.0478, 0.012], [14, 1.378, 0.1694, 0.0423]]","[0, 0.0095, 0.6641, 0.3244, 0.0019]",211,WG,AdPatterson,"[0.0335, 0.433, 0.472, 0.0609, 0.0006]",444,636,356,536,712,456,350,476,303,516,616,423,59,28,45,14,104.6115,127.5,97.8676,315.615,0.661,0,0.3571,0.8,0.7111,0.5313,0.5,0.1429,0.55,0.4598,0.5172,0.1609,0.3218,0.6667,0,0.0,0.0,0.6667,0.0,0.0,0.0,0.4,1.6667,1.0,0.0,0.0,1.5,0.7778,0,0.5,0.5,0.75,0.5,1.0,0.0,0.6667,1.1538,0.6154,0.0769,0.3077,0.2222,0.2308,0.0,0.7692,0.6207,0.6667,0.7692,524,0.0778,0.2275,0.0386,0.2164,556,0.0903,0.0604,0.0198,0.0177,0.2525,0.2669,102.9414,1.4914,0.3766,100.3461,96.7872,Luck adjusted,-0.835,-1.5318,Luck adjusted,-0.2229,-0.4089,Luck adjusted,4592404.0,22.0,6-6,Fr,G,"Mississauga, AB",1.7149,1.7149,-1.2348,Adjusted from Def 3P%,-1.4723,0.4403,-0.3296,-0.393,Adjusted from Def 3P%,High,Men
